cell_label,x,y,z,brain_section_label,Drd1,Drd2,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Mc4r,Npy1r,Npy2r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3
3.00057099446798e+38,4.60087471829083,6.07910873961664,3.51708313940824,-1.043,2.5522532,0,1.7793641,0,0,0,0,0,0,0,0,0,0,1.1482015,0,0,1.1482015,0,0,0,1.7793641,0
3.37061439020402e+38,4.62595264147918,6.08157845836251,3.51708313940824,-1.043,2.9623582,1.3605548,2.219801,0.6065494,0,0,0,0.6065494,0,0,0,0,0,0,0,0.6065494,0,1.3605548,0,0.6065494,2.8622246,0
5.89493007175737e+37,4.64087128152074,6.06216976540972,3.51708313940824,-1.043,2.8836927,0,0,0,0,0,1.1865472,0,0,1.1865472,0,0,0,0,0,0,0,1.1865472,0,0,0,0
1.24886441259828e+38,4.46030568298203,6.14112958973659,3.51708313940824,-1.043,2.8253388,1.5989693,1.0105178,2.60245,0,1.0105178,0,2.015748,0,0,0,0,0,0,0,0,1.0105178,1.0105178,0,0,3.7197978,0
1.40741939079613e+38,4.44388854829035,6.09983826397485,3.51708313940824,-1.043,2.528311,0.7938427,0,0.7938427,0,0.45084757,0,2.1048691,0,1.0707529,0,0,0,0,0.45084757,0,0.7938427,0.45084757,0,1.3029753,0.7938427,0
1.62272935924685e+38,4.47327308956473,6.09882620025265,3.51708313940824,-1.043,3.6202493,0,0.73512065,0,0,1.2197561,0,0.73512065,0,0,0,0,0,1.2197561,0,0,0,0,0,0,0.73512065,0
1.67094357434112e+37,4.47957400328029,6.12570513883714,3.51708313940824,-1.043,2.3814292,0,2.7854955,2.9517448,0,0,0,2.127112,0,0.8813555,0,0,0,0,0.50696,0,0.50696,1.1783372,0,1.4244978,2.2598672,0.50696
1.67662781465498e+38,4.54578144403596,6.13535644396732,3.51708313940824,-1.043,2.2370393,0,1.0801703,1.0801703,0,0,0,1.0801703,0.8014543,0.8014543,0,0,0.4556795,0.4556795,0,0,0,0,0.4556795,0.8014543,1.5145731,0
1.70958935969001e+38,4.47943753034822,6.03336450718384,3.51708313940824,-1.043,2.0926492,0,0.40765795,3.1435134,0,0,0,0.72514015,0,0,0,0,0,0,0.40765795,0,0.985203,0.72514015,0,0.40765795,2.4780474,0
1.91515818145299e+38,4.58767055213059,6.10479498940526,3.51708313940824,-1.043,2.7053418,0,2.4376802,1.0734259,0,0.79600227,0,0.45221755,0,1.8387464,0,0,0,0,0,0,0.45221755,1.0734259,0,0.45221755,2.1087835,0
1.92957585916704e+38,4.51187936342324,6.13128542233455,3.51708313940824,-1.043,2.314558,0,2.1083913,0,0.73328525,0,0,0,0,2.1083913,0,0,0,0,0.73328525,0,0,2.1083913,0,1.2171319,0,0
2.00142756826266e+37,4.55023750995163,6.09325179182949,3.51708313940824,-1.043,1.5518303,0,1.5518303,0.7171777,0,0,0,0.7171777,0,1.5518303,0,0,0,0,0,0,0,0,0,0,2.6209857,0
2.18902523898372e+38,4.42767866479525,6.11235133816883,3.51708313940824,-1.043,2.3368397,0,2.0139842,2.0139842,0,0,0,0.74444073,0.41971397,0,0,0,0,0,0,0,0,0.41971397,0,0.74444073,1.8880316,0
2.2049775813612e+38,4.45958469722115,6.14440795010924,3.51708313940824,-1.043,1.9974029,0,0.8058714,0,0,0,0,1.3198508,0,1.6980425,0,0,0,0,0,0,0,0,0,0,1.3198508,0
2.26101527458946e+38,4.5161568171911,6.10287525187204,3.51708313940824,-1.043,2.1780527,0,2.6526325,1.4660851,0,0.66682076,0,1.121109,0,0,0,0,0,0,0,0.66682076,0.66682076,1.4660851,0,1.121109,0,0
2.26231435238077e+38,4.60985513638484,6.09642852547544,3.51708313940824,-1.043,2.7140253,0,1.0788144,0,0,1.0788144,0,0,0,1.0788144,0,0,0,0,0,0,0,2.1166637,0,2.1166637,2.446044,0
2.26272270478587e+38,4.58385369913738,6.08872724144425,3.51708313940824,-1.043,0.8867293,0,0.8867293,1.4318686,0,0,0,0,0,0,0,0,0,0,0,0,1.4318686,0.8867293,0,1.4318686,0.8867293,0
2.35575276130835e+37,4.4934572093706,6.11954889046273,3.51708313940824,-1.043,1.7538712,0,1.7538712,2.0577962,0.84066427,0,0,1.7538712,0,0,0,0,0,0.84066427,0,0,0,1.3683487,0,0.84066427,2.7084348,0.84066427
2.41685791804521e+38,4.47855914604684,6.14793973381338,3.51708313940824,-1.043,2.7838323,0,1.9794388,0,0,0.9863251,0,1.5667003,0,2.2999856,0,0,0,0.9863251,0,0,0.9863251,0,0,0,1.5667003,0
2.53812817100453e+38,4.51137192452084,6.13164415259082,3.51708313940824,-1.043,3.6441221,0,1.9544107,0.96976775,0.96976775,0,0,1.9544107,0,0,0,0,0,0,0,0,0.96976775,0,0,0,0.96976775,0
2.58648359038066e+37,4.48294168124879,6.15312996619218,3.51708313940824,-1.043,1.646021,0,1.9409523,0.77390987,1.646021,0,0,2.3948941,0,1.646021,0,0.77390987,0,0,0,0,0,1.646021,0,0,0,0
2.65277953177991e+38,4.58198754557026,6.11451962814916,3.51708313940824,-1.043,2.8643107,0,2.8643107,1.6294545,0,0,0.76382506,0,0,0,0,0,0,0,0,0,0.76382506,0,0,1.2606118,1.6294545,0
2.83646811761529e+38,4.52215900664811,6.126383082182,3.51708313940824,-1.043,2.367371,0,2.8559897,0,0,0,0,0,1.0285692,1.6229304,0,0,0,0,0,0,0,0,0,1.0285692,3.0496306,0
2.89203912669675e+38,4.52976686717767,6.12529531258132,3.51708313940824,-1.043,1.4064244,0,1.7975072,0,0,1.1622715,0,2.1048691,0,0.49845353,0,0,0,0,0,0,0,0.49845353,0,0.49845353,0,0
2.91395358228994e+38,4.50377469897774,6.138817807596,3.51708313940824,-1.043,1.2954559,0,2.4232116,0,0,1.9668331,0,1.6698514,0,1.6698514,0,0,0,0,0,0,0,0,0,1.2954559,0.7884959,0
2.98622419453078e+38,4.54151606813048,6.0908011268841,3.51708313940824,-1.043,2.8831043,0,1.7877795,0.5758603,0,0,0,0.5758603,1.9794388,3.2233646,0,0,0,0,0,0,0,0.5758603,0,0.5758603,2.5620985,0
3.04400406479228e+38,4.4218000948674,6.16489146879195,3.51708313940824,-1.043,1.7500217,0,3.0163019,1.1255308,0,0,0,1.7500217,0,1.1255308,0,0,0,0,0,0,0,0,0,0,2.1844246,0
3.25432074320217e+38,4.49659820977565,6.13232482904945,3.51708313940824,-1.043,2.0074635,0,2.0074635,0.89768225,0.89768225,1.1982464,0,2.4101653,0,2.9826858,0,0,0,0,0,0,0,0.89768225,0,0,2.7246413,0
3.29865441518659e+38,4.44597536106107,6.14669464427482,3.51708313940824,-1.043,2.6279557,0,0.7992644,0,0,0,0,2.4439464,0,0.7992644,0,0.7992644,0,0,0,0,0,0,0,0,2.4439464,0
5.38896069172035e+37,4.47324273033798,6.10910284340737,3.51708313940824,-1.043,2.4473045,0,1.2241567,1.2241567,0,0,0,0.53146493,0,0,0,0,0,0.53146493,0,0,0.9189909,0,0,0.9189909,0.9189909,0
7.95988125384616e+37,4.58400833000572,6.11465391070635,3.51708313940824,-1.043,3.371324,0,2.5044062,1.7385857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5044062,0,0
8.16364242118934e+36,4.52070612283783,6.12557806935831,3.51708313940824,-1.043,1.4506614,0,2.6322682,0,0.90046436,0,0,0.90046436,0,1.847997,0,0,0,0,0,0,0,0.90046436,0,0,0.90046436,0
9.32748991419768e+37,4.47090818561889,5.97215024830343,3.51708313940824,-1.043,1.75871,0,1.9927477,5.128102,0,0,0,0,0,0,0,0,0,0.67445034,0,0,0,1.1322328,0,0,2.1940653,0
9.71775106456248e+37,4.46947091300914,6.12886127054458,3.51708313940824,-1.043,2.694587,0,2.2169585,0,0,0,0,1.4980268,0,0,0,0,0,0,0,0,0,1.9018196,0,1.4980268,0.9352943,0
1.11220981651671e+38,4.57619995848264,6.2022152743288,3.51708313940824,-1.043,2.0703895,0,2.8875253,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3785117,0,0,0,2.536053,0
1.25211036107748e+38,4.56046598374092,6.15499146537228,3.51708313940824,-1.043,2.7688808,0,1.018859,2.3519855,0,0,0,1.438573,0,0.4244978,0,0,0,0.4244978,0.75207245,0,0.75207245,1.018859,0,0.75207245,2.694587,0
1.45770110753492e+38,4.50132325970961,6.19456012823645,3.51708313940824,-1.043,2.1807783,0,3.1823218,0.5896239,0,0.5896239,0,1.5942702,0,0.5896239,0,0,0,0,0,0,0,1.3303077,0,0,3.099769,0
1.71545057912669e+38,4.48301076257499,6.23747549391961,3.51708313940824,-1.043,3.7907205,0,1.8350757,0,0,0,0,0,0,1.8350757,0,0,0,0,0,0,0,1.8350757,0,0,1.8350757,0
2.20168822118305e+38,4.51427302181745,6.17818812854523,3.51708313940824,-1.043,2.4356005,0,0,0,0,0,0,2.619384,0,1.6803005,0,0,0,0.794921,1.3044904,0,0,1.6803005,0,0,2.4356005,0
2.21036860122719e+38,4.48437830976281,6.20983470980646,3.51708313940824,-1.043,1.8926022,0,2.0583918,0,0,0,0,1.7052567,0,0.5382142,0,0,0,0,0,0.5382142,0.929297,0.5382142,0,0,0.5382142,0
2.34229567351207e+38,4.46780593323304,6.22549563222623,3.51708313940824,-1.043,1.719892,0,2.0210617,0,0,0,0,1.719892,0,1.1023618,0,0,0,0,0.46712604,0,0.46712604,0.46712604,0,0.8194278,1.8783214,0
2.45112497099237e+38,4.5470826524605,6.19025456235871,3.51708313940824,-1.043,3.5996742,0,2.446044,1.0788144,0,2.1166637,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0788144,0,0
2.55352378631702e+38,4.50218148859468,6.22289854061941,3.51708313940824,-1.043,2.6322682,0,2.6322682,0,0,1.0285692,0,1.6229304,0,1.6229304,0,0,0,0,0,0,1.0285692,1.0285692,0,0,0,0
2.59471844098768e+37,4.48342046854779,6.23732633718036,3.51708313940824,-1.043,2.8387191,0,1.7914134,1.1575413,0,0,0,1.7914134,0,0,0,0,0,0,1.1575413,0,0,2.2302976,0,1.1575413,2.566347,0
2.5971345794831e+38,4.62945973746724,6.25932457484739,3.51708313940824,-1.043,3.3078256,0,2.5499232,1.3888382,0,0.85546243,0,0,0,1.3888382,0,0,0,0,0,0,0.85546243,0,0,0,2.3353384,0
2.74914674028607e+38,4.61296605753352,6.1443460555569,3.51708313940824,-1.043,3.0091405,0,2.1780527,2.1780527,0,0,0,0,0,1.4660851,0,0,0,0,0,0,0,0,0,0,3.0091405,0
2.75759809548096e+38,4.64185878632898,6.17274387445584,3.51708313940824,-1.043,1.2549971,0,2.367371,0,1.2549971,0,0,0,0,1.2549971,0,0,0,0,0,0,0,0,0,1.2549971,0,0
2.76726347984627e+38,4.46580487303786,6.20899882110981,3.51708313940824,-1.043,1.3649969,0,2.5178483,1.7500218,0,0,0,1.7500218,0,0.83824897,0,0,0,1.3649969,0,0,1.3649969,0,0,0.83824897,1.7500218,0
5.85133472270658e+37,4.49220251074276,6.24010292619776,3.51708313940824,-1.043,2.5702963,0,1.675929,0,0,0,0,1.0687569,0,1.0687569,0,0,0,0,0.6311626,0,0,0.6311626,0,0.6311626,0.6311626,0
7.48089482920828e+36,4.57906885027813,6.18411951126597,3.51708313940824,-1.043,1.9158396,0,2.9879272,1.2549971,0,0,0,0,0,0,0,0,0,0,0,0,1.9158396,0,0,0,1.9158396,0
8.72858392595459e+37,4.45766252143247,6.21451500763136,3.51708313940824,-1.043,2.33309,0.5896239,2.010467,0.5896239,0.5896239,0,0,2.1807783,0,1.0069865,0,0,0,0.5896239,0,0,0.5896239,0.5896239,0,1.3303077,2.8193111,0
9.94383424215486e+37,4.45912601965787,6.19988877139586,3.51708313940824,-1.043,2.379072,0,0,0,0,0,0,1.6327382,0,0,0,0,0,0,0,0,0,2.379072,0,0,2.8684952,0
1.2508743446742e+38,4.31331655051476,6.27060317280778,3.51708313940824,-1.043,3.4678686,0,2.592698,0,0.6407502,0,0,1.6944607,0.6407502,0,0,0,0,0,0,0,0.6407502,0,0,0,1.4208431,0
1.40333358671049e+38,4.41787154395506,6.27916923095578,3.51708313940824,-1.043,2.2103598,0,1.3853775,1.3853775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4886186,1.592399,0
2.1448495816681e+37,4.43133906150702,6.22421426932093,3.51708313940824,-1.043,2.1654403,0,1.7329301,0,1.112374,1.112374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112374,0
3.31301424115207e+38,4.39307114018135,6.20607329140472,3.51708313940824,-1.043,2.6921206,0,2.8684952,0,0.5060962,0,0,1.1767097,0,3.0256374,0,0,0,0,0,0,0,1.4226679,0,0,1.9787134,0
6.67946910329735e+37,4.38791490138196,6.21868003355012,3.51708313940824,-1.043,2.5287318,0,1.5401548,0.9665253,0.9665253,0,0,2.8483646,0,0,0,0,0,0,0.5627326,0,0.9665253,1.9494921,0,0,0.9665253,0
1.03565787064344e+38,4.20316474340534,6.14989319092028,3.51708313940824,-1.043,1.4506613,0,2.3346953,0,0,0,0,2.3346953,0,0,0,0,0,0,0.657894,0,0,1.1080598,0,0,2.6322682,0
