cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.02e+18,4.897823153,7.996102196,10.4,2.281,7.094,3.568,7.363,2.607,9.18,3.215,2.64,3.234,4.28,0.4438,4.19,5.29,0.02567,0.5127,0.0712,0.1848,5.555,0.1063,2.043,0.04715,2.303,4.695,6.31,7.547,6.227,4.46,5.55,3.51,5.914,C57BL6J-638850.55
1.02e+18,5.112653725,7.70145839,10.4,1.514,7.9,3.896,8.25,2.73,9.6,3.713,3.465,3.234,3.318,0.9287,4.348,4.305,0,0.707,0.1573,0.4128,4.832,0.25,2.15,0.09314,2.193,4.895,5.324,7.758,6.082,3.701,4.715,3.61,5.477,C57BL6J-638850.55
1.02e+18,4.860289957,8.007612181,10.4,2.365,7.008,3.557,7.215,2.51,9.195,3.2,2.824,3.281,4.49,0.4111,4.098,5.246,0.02567,0.708,0.04898,0.163,5.785,0.1381,1.759,0.06964,2.01,4.676,6.51,7.59,6.062,3.898,5.68,3.709,5.668,C57BL6J-638850.55
1.02e+18,5.077853954,7.739863449,10.4,4.12,4.934,4.332,5.207,3.303,7.055,2.545,2.496,2.822,4.258,0.4675,4.41,5.63,0.02567,0.5723,0.06464,0.2452,5.89,0.4421,2.197,0.0944,2.03,4.562,6.445,7.168,6.316,4.637,4.91,3.627,6.137,C57BL6J-638850.55
1.02e+18,4.779391865,7.917621247,10.4,1.49,7.848,3.283,8.22,2.28,9.79,3.668,2.896,3.072,4.42,0.9087,3.875,4.7,0.00302,0.4333,0.1377,0.343,4.62,0.1454,2.074,0.06964,2.348,4.844,6.195,7.71,6.1,4.355,6.01,3.412,6.125,C57BL6J-638850.55
1.02e+18,4.698082049,8.095044775,10.4,1.714,7.594,2.658,7.9,1.692,9.76,4.184,3.617,3.703,4.574,0.5137,3.68,4.004,0.02567,0.612,0.07117,0.1517,4.66,0.09955,1.656,0.02249,2.123,5.137,6.105,8.08,5.125,2.967,6.383,3.402,4.887,C57BL6J-638850.55
1.02e+18,4.814318922,7.962101912,10.4,1.818,7.184,3.773,7.29,2.814,9.82,1.671,1.491,2.479,3.932,0.3945,5.58,6.484,0.004528,1.14,0.02322,0.1317,6.2,0.0945,1.203,0.0702,1.064,4.176,7.465,7.27,5.68,3.564,4.902,3.61,5.35,C57BL6J-638850.55
1.02e+18,4.68820403,8.091043088,10.4,2,7.36,3.367,7.594,2.49,9.445,3.588,3.008,3.115,4.85,0.04492,3.45,4.46,0.00302,0.5146,0.02576,0.1083,4.41,0.08057,1.982,0.10706,2.035,4.863,6.16,7.46,5.75,3.66,5.89,3.473,5.676,C57BL6J-638850.55
1.02e+18,4.797894221,7.910810435,10.4,1.737,7.367,3.88,7.426,2.844,10.07,1.721,1.626,2.84,3.766,0.4126,6.797,6.46,0.02718,1.275,0.02322,0.0904,6.24,0.11914,1.256,0.04562,1.311,4.277,7.195,7.414,5.668,3.33,4.73,4.113,5.46,C57BL6J-638850.55
1.02e+18,4.747444738,7.999330053,10.4,1.909,7.37,3.59,7.49,2.611,9.71,2.742,2.273,3.094,4.098,0.3547,4.465,5.84,0.0709,0.7925,0.02322,0.12354,5.75,0.118,1.859,0.1183,1.8125,4.63,6.773,7.438,6.332,4.246,5.37,3.777,5.723,C57BL6J-638850.55
1.02e+18,4.665423187,8.095588273,10.4,1.399,7.832,3.602,8.164,2.55,10.03,3.191,2.719,3.225,5,0.4395,3.652,5.027,0.02567,0.559,0.04794,0.1733,5.105,0.08057,1.976,0.05466,1.841,4.77,6.49,7.297,5.773,3.693,5.93,3.432,5.633,C57BL6J-638850.55
1.02e+18,4.692028916,8.124639811,10.4,1.893,7.46,3.227,7.77,2.314,9.6,3.39,3.04,3.492,4.598,0.4116,4.3,4.547,0.0483,0.634,0.04898,0.1901,5.098,0.1254,1.572,0.04605,1.974,4.723,6.41,7.7,5.758,3.16,5.883,3.82,5.332,C57BL6J-638850.55
1.02e+18,4.781534548,7.966274141,10.4,2.156,7.227,3.639,7.64,2.496,9.37,3.139,2.598,2.729,4.523,0.4724,3.477,5.37,0.00302,0.4033,0.02576,0.238,5.31,0.1381,2.4,0.07825,2.182,4.64,6.246,7.332,6.28,4.867,5.895,3.354,6.266,C57BL6J-638850.55
1.02e+18,5.014844047,7.725013317,10.4,1.788,7.445,3.4,7.566,2.484,10.04,2.188,1.76,2.54,3.693,0.259,5.746,6.16,0.0498,0.7905,0.04898,0.11127,5.945,0.1521,1.764,0.0702,1.722,4.35,6.977,7.473,5.87,4.285,5.523,3.83,5.96,C57BL6J-638850.55
1.02e+18,4.788608088,8.061250838,10.4,1.489,7.59,2.873,7.758,2.184,10.2,3.055,2.475,2.812,4.258,0.1962,3.754,4.65,0.004528,0.7466,0.02576,0.07404,5.766,0.05835,1.339,0.1504,1.583,4.25,6.715,7.633,5.25,2.719,5.184,3.605,4.582,C57BL6J-638850.55
1.02e+18,4.468928395,8.098983751,10.4,2.473,7,3.236,7.07,2.217,8.91,3.422,3.158,3.422,4.83,0.4414,3.42,4.31,0.00302,0.487,0.02576,0.1265,3.398,0.08057,1.884,0.05466,1.854,4.93,6.082,7.6,5.23,3.37,6.03,3.219,5.098,C57BL6J-638850.55
1.02e+18,4.453963639,8.148419803,10.4,1.553,7.836,3.79,8.16,2.963,9.72,3.055,2.434,2.695,4.53,0.4883,3.28,4.848,0.02567,0.4717,0.0916,0.708,4.074,0.081,1.999,0.1365,1.908,4.586,6.26,7.168,5.727,4.08,4.87,3.37,5.4,C57BL6J-638850.55
1.02e+18,4.755899496,8.110856956,10.4,1.932,7.35,3.58,7.676,2.61,9.65,3.44,3.04,3.152,4.52,0.5728,3.94,4.633,0.02567,0.5273,0.0908,0.1638,5.027,0.08057,1.864,0.1024,2.033,4.766,6.07,7.535,5.86,3.676,5.61,3.352,5.617,C57BL6J-638850.55
1.02e+18,4.426572531,8.052316269,10.4,2.213,7.19,3.74,7.504,2.791,9.31,3.053,2.703,3.21,4.918,0.42,4.06,5.05,0.02567,0.5854,0.02322,0.1622,5.26,0.1381,2.035,0.02357,1.845,4.92,6.516,7.305,5.86,3.734,5.543,3.574,5.758,C57BL6J-638850.55
1.02e+18,4.517724324,8.112052936,10.4,1.688,7.688,2.791,7.85,2.047,9.984,3.582,3.025,3.473,4.66,0.372,4.234,4.6,0.0483,0.6997,0.04666,0.1068,5.58,0.1497,1.612,0.02249,2.006,4.766,6.46,7.91,5.67,3.01,6.168,3.703,5.234,C57BL6J-638850.55
1.02e+18,4.494571168,7.954882779,10.4,1.686,7.598,3.34,7.934,2.248,9.87,3.244,2.562,2.809,4.625,0.395,3.426,4.89,0.02567,0.422,0.02576,0.1261,5.562,0.11224,2.207,0.04715,2.12,4.6,6.34,7.633,5.94,4.688,6.04,3.545,6,C57BL6J-638850.55
1.02e+18,4.43147237,8.04530716,10.4,3.688,5.668,4.05,5.812,3.04,7.71,2.447,2.453,2.752,4.566,0.201,3.227,4.82,0.00302,0.4424,0.0389,0.2163,4.746,0.1897,2.217,0.1168,1.728,4.51,6.02,6.793,5.723,4.07,5.023,2.709,5.15,C57BL6J-638850.55
1.02e+18,4.424256685,7.929461363,10.4,1.445,8.05,3.604,8.43,2.582,9.68,3.684,2.436,2.178,3.967,0.9883,2.34,3.76,0,0.1874,0.0844,0.7183,3.213,0.0718,2.734,0.1665,2.418,4.92,5.117,7.406,6.465,5.19,4.848,2.4,5.777,C57BL6J-638850.55
1.02e+18,4.428098347,7.920863389,10.4,1.559,7.8,3.729,8.31,2.764,9.56,3.164,2.37,2.408,4.473,0.5903,2.672,4.176,0.00302,0.2605,0.04892,0.5645,3.736,0.0995,2.518,0.1412,2.127,4.88,5.438,7.086,6.203,5.04,5.004,2.77,5.59,C57BL6J-638850.55
1.02e+18,4.434403666,8.027226142,10.4,2.162,7.19,4.05,7.586,2.97,9.13,3.24,2.91,2.566,4.13,0.7744,3.008,4.33,0.00302,0.268,0.0686,0.3572,4.035,0.1063,2.506,0.1665,2.389,5.02,5.312,7.348,6.273,4.492,4.785,2.771,5.574,C57BL6J-638850.55
1.02e+18,4.908385224,7.976979894,10.4,1.087,8.31,4.797,8.7,3.46,9.91,3.11,2.889,2.506,3.701,1.124,3.03,4.285,0.00546,0.3706,0.02217,0.763,4.016,0.2021,2.605,0.1976,2.223,4.867,4.93,7.188,6.3,4.75,3.998,2.7,5.688,C57BL6J-638850.55
1.02e+18,4.831275111,8.138939745,10.4,1.311,8.08,3.533,8.336,2.184,9.65,4.164,4.4,3.463,2.102,1.215,4.023,2.99,0,0.905,0.06775,0.521,4.406,0.203,2.22,0.1223,2.254,5.145,4.957,8.234,5.387,2.908,3.934,3.219,4.234,C57BL6J-638850.55
1.02e+18,5.079218671,7.690892341,10.4,2.521,6.69,4.637,7.02,3.463,8.65,2.248,2.547,2.217,3.674,1.018,2.975,3.975,0,0.2976,0.04453,0.4631,3.066,0.07465,1.966,0.2346,1.87,4.19,4.914,6.77,5.277,3.852,3.58,2.227,5.047,C57BL6J-638850.55
1.02e+18,4.402206988,8.01201943,10.4,2.129,7.285,3.967,7.594,2.736,9.17,3.486,3.34,3.146,4.62,0.8027,3.656,4.8,0.00302,0.51,0.06232,0.2854,4.484,0.08057,2.27,0.05466,2.205,5.05,5.875,7.45,5.996,4.004,5.598,3.367,5.82,C57BL6J-638850.55
1.02e+18,4.755515099,7.932486161,10.4,1.253,8,2.94,8.164,2.13,9.984,3.871,3.037,3.416,4.117,0.487,4.453,4.445,0.0483,0.6187,0.09204,0.11304,5.133,0.05347,2.127,0.06854,2.162,5.105,6.008,7.777,5.99,3.645,5.695,3.498,5.64,C57BL6J-638850.55
1.02e+18,4.912336851,8.019853749,10.4,1.674,7.742,3.42,8.14,2.396,9.69,3.59,2.943,3.135,4.477,0.9897,3.818,4.707,0.00302,0.477,0.0943,0.2423,4.71,0.1323,2.14,0.05466,2.158,4.88,6.08,7.555,6.086,4.016,5.875,3.277,5.984,C57BL6J-638850.55
1.02e+18,4.610975436,8.014833615,10.4,2.104,7.26,3.273,7.56,2.287,9.55,3.195,2.523,3.068,4.44,0.3198,4.004,5.04,0.02567,0.515,0.02576,0.12213,5.71,0.1381,1.943,0.04715,2.086,4.633,6.465,7.734,6.066,4.36,5.977,3.656,6.047,C57BL6J-638850.55
1.02e+18,5.012781747,7.702229127,10.4,1.325,7.53,3.707,7.48,2.678,10.58,1.618,1.488,2.662,3.459,0.3066,7.09,6.676,0.00151,1.368,0.02322,0.1144,6.81,0.0729,1.113,0.06915,1.236,4.082,7.086,7.56,5.43,3.324,4.84,4.188,5.582,C57BL6J-638850.55
1.02e+18,4.911399552,7.952351394,10.4,1.151,8.14,2.598,8.6,1.583,9.72,4.72,2.062,1.736,2.727,1.013,1.787,3.371,0.04642,0,0.04443,0.626,3.283,0.04736,3.693,0.1006,3.305,5.637,4.58,7.94,6.977,6.867,5.246,2.803,7.684,C57BL6J-638850.55
1.02e+18,5.132321764,7.744676786,10.4,1.566,7.426,3.447,7.652,2.71,10.484,1.927,1.539,2.479,3.395,0.2664,5.64,6.01,0.004528,0.8325,0.02576,0.05466,6.133,0.0889,1.495,0.06915,1.443,3.805,7.13,7.562,5.74,4.207,5.29,3.844,5.97,C57BL6J-638850.55
1.02e+18,4.603601607,8.10876044,10.4,2.43,6.95,4.383,7.13,3.229,8.82,2.477,3.285,2.719,2.648,0.0728,3.191,3.164,0,0.4485,0,0.2715,2.877,0.1195,1.796,0.2362,1.838,4.453,4.44,7.418,4.895,3.113,3.322,1.888,4.11,C57BL6J-638850.55
1.02e+18,4.594536751,7.9961417,10.4,2.307,7.074,3.91,7.223,2.93,9.37,2.3,2.396,2.598,4.69,0.117,3.555,5.1,0.00302,0.543,0.02576,0.1057,4.35,0.11224,1.699,0.1356,1.437,4.395,6.21,7.06,5.316,3.375,5.074,3.057,4.97,C57BL6J-638850.55
1.02e+18,4.779830161,7.990160587,10.4,1.837,7.453,3.625,7.76,2.553,9.445,3.684,3.33,3.217,4.21,0.6284,4.08,4.68,0.02567,0.537,0.08545,0.2705,4.848,0.09955,2.293,0.04605,2.494,4.99,6.043,7.703,6.27,4.01,5.508,3.5,5.9,C57BL6J-638850.55
1.02e+18,4.868089175,7.93374464,10.4,1.405,7.992,2.623,8.36,1.546,9.99,4.082,2.498,2.84,3.525,1.105,3.516,4.36,0.02567,0.2305,0.09235,0.2014,4.88,0.10516,2.535,0.0672,2.55,4.848,5.598,8.08,6.41,4.625,6.203,3.34,6.56,C57BL6J-638850.55
1.02e+18,5.085112375,7.698652604,10.4,0.678,8.76,3.453,8.98,1.913,10.14,4.586,3.326,2.783,2.225,1.515,3.229,3.197,0.00546,0.3235,0.1333,0.8213,3.81,0.2406,3.107,0.12067,2.713,5.242,4.336,8.38,6.574,4.637,4.94,2.727,6.13,C57BL6J-638850.55
1.02e+18,4.612273089,7.931815013,10.2,1.434,7.9,4.145,8.14,2.662,9.47,3.518,3.477,2.617,2.703,0.8,2.752,3.08,0.02048,0.517,0.04453,0.494,3.727,0.0423,2.445,0.11774,2.309,4.984,4.625,7.535,5.883,4.13,3.92,2.666,4.707,C57BL6J-638850.54
1.02e+18,4.447832716,8.089979107,10.2,3.07,6.19,4.23,6.438,3.12,8.62,2.541,2.328,2.107,3.406,0.1927,2.809,3.803,0.00302,0.12,0.02226,0.2927,3.717,0.10675,2.322,0.2212,2.258,4.42,5.113,7.094,6.09,4.926,4.23,2.44,5.574,C57BL6J-638850.54
1.02e+18,4.584441693,7.953508104,10.2,5.176,3.877,4.336,3.79,3.025,7.36,2.127,2.541,2.97,4.89,0.09155,2.396,3.79,0,0.4458,0,0.7373,2.994,0.0813,1.584,0.1168,1.21,4.24,5.74,6.734,4.65,2.865,4.82,2.818,4.305,C57BL6J-638850.54
1.02e+18,4.558218297,7.993648372,10.2,4.11,5.45,5.133,5.01,3.943,7.05,1.236,2.348,2.314,3.87,0.0622,3.225,4.09,0,0.533,0,0.12494,2.262,0,1.474,0.2433,1.152,3.643,5.355,6.27,3.94,2.215,3.273,2.193,3.602,C57BL6J-638850.54
1.02e+18,4.998731423,7.891548781,10.2,4.414,4.434,4.69,4.65,3.994,7.58,1.627,2.012,3.223,2.875,0.6836,5.848,4.816,0,0.7866,0.1067,0.2854,5.656,0.1786,1.484,0.268,1.362,3.365,5.62,7.266,5.016,3.613,3.514,4.117,6.027,C57BL6J-638850.54
1.02e+18,4.654252625,7.839476391,10.2,3.209,6.203,5.312,5.918,3.857,7.887,0.929,2.453,2.406,4.113,0.0279,3.861,4.258,0,0.6772,0,0.03214,2.158,0,0.776,0.1808,0.842,3.527,5.246,6.26,3.121,1.454,3.076,2.383,3.22,C57BL6J-638850.54
1.02e+18,4.658452782,7.878368696,10.2,1.8,7.33,3.246,7.402,2.371,9.52,3.521,3.26,3.277,2.95,0.586,5.496,4.41,0.07245,1.365,0.05786,0.1692,5.633,0.1099,1.495,0.0545,2.047,5.066,5.793,7.855,4.89,2.086,4.066,3.908,3.875,C57BL6J-638850.54
1.02e+18,4.89382883,7.947365994,10.2,2.504,6.887,4.637,7.066,3.389,8.77,2.234,2.598,2.258,2.744,0.809,2.602,2.742,0,0.4795,1.531,0.368,2.76,0.0535,1.787,0.2286,1.8125,4.46,4.242,6.848,5.05,3.553,2.928,1.968,3.535,C57BL6J-638850.54
1.02e+18,4.696764481,7.820098707,10.2,3.162,6.484,4.684,6.05,3.477,7.707,1.285,2.488,2.736,3.557,0,3.33,3.553,0,0.642,0,0.06204,1.826,0,1.296,0.1854,1.064,3.818,5.195,6.47,3.764,1.968,3.219,2.412,3.443,C57BL6J-638850.54
1.02e+18,4.887283174,8.009469299,10.2,3.568,5.68,3.57,6.047,2.635,8.08,3.023,2.016,2.236,3.814,0.3162,3.018,4.16,0,0.1704,0.02322,0.2006,5.22,0.3374,2.541,0.1338,2.416,4.805,5.46,7.33,6.516,5.52,4.797,2.738,5.984,C57BL6J-638850.54
1.02e+18,4.745996019,7.963083197,10.2,1.426,7.95,3.75,8.164,2.42,9.61,4.24,3.484,2.775,2.74,1.121,3.312,3.299,0,0.4526,0.129,0.825,3.805,0.0941,2.615,0.1097,2.742,5.273,4.984,7.938,6.14,4.23,4.47,3.137,5.75,C57BL6J-638850.54
