cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1017155956100530371-1,4.15047270071416,8.44668035731046,9.4,6.523,0.0763,9.97,0.3298,2.018,0.574,0.08765,2.475,0.4438,0.085,1.267,3.098,0.4333,0,0.191,0,0.85,1.676,0,7.395,0.209,2.955,2.658,0.3926,5.645,9.76,4.312,2.197,2.514,9.36,C57BL6J-638850.50
1017155956100740459-1,3.49574994288607,8.17143998256864,9.4,6.246,0,10.3,0.3728,1.576,0.4539,0.02922,2.457,0.3352,0.0854,1.572,2.607,0.3643,0,0.1927,0,0.7866,1.492,0,8.14,0.06073,3.021,2.203,0.3984,5.93,10,3.834,2.346,2.088,9.586,C57BL6J-638850.50
1017155956100740463,3.47480520299595,8.17551697443988,9.4,6.2,0.06024,10.38,0.603,1.084,0.653,0,3.479,0.2952,0,1.686,2.598,0.3003,0,0.358,0,0.7817,1.065,0,8.66,0,3.361,2.287,0.1892,6.11,9.97,4.043,3.373,1.954,9.55,C57BL6J-638850.50
1017155956100720314-2,4.58307244209557,8.14894158999585,9.4,5.938,0,10.39,0.3403,1.306,0.5356,0,1.938,0.3806,0.05762,1.463,2.627,0.4158,0,0.1101,0,0.7017,1.297,0,8.13,0,3.125,1.881,0.2686,5.766,9.695,3.22,2.361,2.02,9.484,C57BL6J-638850.50
1017155956200730425,4.08545429999279,8.10143824301356,9.4,5.79,0,10.55,0.3413,0.5146,0.698,0,2.69,0.5005,0.03506,1.019,3.701,0.3809,0,0.283,0,0.74,1.101,0,8.24,0,3.883,1.544,0.2446,6.297,9.54,3.46,2.537,1.686,9.234,C57BL6J-638850.50
1017155956100740682,3.48122655914296,8.05239297660139,9.4,6.324,0.03012,10.336,0.5723,1.328,0.611,0,3.078,0.2441,0.06464,1.596,2.295,0.1683,0,0.2202,0,0.7446,1.144,0,8.58,0,3.18,2.227,0.2141,6.293,9.984,4.035,3.234,2.143,9.54,C57BL6J-638850.50
1017155956100720326-2,4.42520099133249,8.17234810151222,9.4,6.316,0,10.31,0.4812,1.317,0.4844,0,2.707,0.2164,0,1.65,2.363,0.2238,0,0.2478,0,0.6265,1.244,0,8.51,0,2.924,2.137,0.2944,6.14,10.04,4.023,2.63,1.961,9.55,C57BL6J-638850.50
1017155956100740704-1,3.47607697961773,8.03744346144883,9.4,6.227,0.03012,10.45,0.5073,1.146,0.578,0,3.12,0.326,0.03232,1.604,2.475,0.282,0,0.2754,0,0.7646,1.094,0,8.57,0,3.447,2.242,0.2705,6.145,9.875,3.857,3.154,1.848,9.555,C57BL6J-638850.50
1017155956200740691,3.47493860696721,8.01499931616052,9.4,6.215,0,10.46,0.4536,1.109,0.619,0,3.266,0.431,0,1.729,2.504,0.2438,0,0.3303,0,0.7217,1.193,0,8.61,0,3.57,2.512,0.2428,6.395,9.97,4.16,3.377,1.772,9.586,C57BL6J-638850.50
1017155956200740546,3.69352753638513,8.08995145459374,9.4,6.39,0.06024,10.37,0.565,1.332,0.6274,0,3.275,0.3208,0.06464,1.684,2.254,0.2494,0,0.2754,0,0.835,1.16,0,8.62,0,3.521,2.025,0.2418,6.496,9.984,4.008,2.768,1.94,9.52,C57BL6J-638850.50
1017155956100740734,3.45537061264467,8.02831079960335,9.4,6.266,0.03012,10.414,0.484,1.16,0.651,0,3.145,0.2693,0,1.677,2.672,0.2174,0,0.3027,0,0.696,1.174,0,8.63,0,3.475,2.639,0.2695,6.2,9.984,4.152,3.414,2.004,9.61,C57BL6J-638850.50
1017155956100740551,3.53419586216648,8.12752355076321,9.4,6.42,0.06024,10.375,0.7046,1.303,0.798,0,3.45,0.2156,0.06464,1.688,2.258,0.2727,0,0.1927,0,0.868,0.8306,0,8.74,0,3.242,2.2,0.1615,6.492,9.97,4.305,3.229,1.908,9.555,C57BL6J-638850.50
1017155956100730105-2,4.11862102139878,8.30499704161288,9.4,6.254,0,10.4,0.5376,0.9834,0.567,0,2.865,0.3,0,1.798,2.809,0.226,0,0.3027,0,0.6616,1.056,0,8.555,0,3.33,1.989,0.2418,6.33,9.9,3.977,3.457,1.809,9.45,C57BL6J-638850.50
1017155956100740433-1,3.46941186930579,8.1908330282885,9.4,6.375,0.03012,10.32,0.661,1.298,0.6045,0,3.31,0.2673,0.03232,1.77,2.346,0.2456,0,0.3027,0,0.8135,0.945,0,8.69,0,3.195,2.35,0.1615,6.242,10.016,4.15,3.459,1.892,9.56,C57BL6J-638850.50
1017155956100530567-2,4.1609467236675,8.32117524966754,9.4,5.81,0.03146,10.336,0.2883,1.622,0.58,0,1.733,0.4692,0.1748,1.403,3.924,0.586,0,0.0826,0,0.823,1.611,0,7.86,0.2347,3.1,1.862,0.3545,5.67,9.766,2.818,2.127,2.352,9.62,C57BL6J-638850.50
1017155956200720221,4.65406339931551,8.15530302468345,9.4,4.96,0.10834,9.516,0.168,4.49,0.814,0,0.8525,1.02,0.539,1.301,5.207,1.129,0,0,0.02818,1.332,2.742,0.02441,7.215,3.287,3.604,3.318,0.2208,5.387,8.82,1.452,3.18,4.188,9.53,C57BL6J-638850.50
1017155956100720296-1,4.42817750983493,8.18206530821969,9.4,6.08,0,10.44,0.3687,1.048,0.4998,0,2.197,0.4346,0.05762,1.738,3.363,0.349,0,0.1377,0,0.693,1.305,0,8.27,0,3.035,1.935,0.2954,5.797,9.98,3.467,2.926,2.025,9.375,C57BL6J-638850.50
1017155956200720240,4.59616070746356,8.15954334144151,9.4,5.96,0,10.27,0.2883,2.96,0.5254,0.02922,1.942,0.5205,0.1738,1.244,4.438,0.4636,0,0.0826,0,0.8555,1.447,0,7.863,1.115,3.156,2.146,0.347,5.594,9.734,3.002,2.143,2.322,9.39,C57BL6J-638850.50
1017155956100730502-2,4.07992605723668,8.09442469574195,9.4,6.336,0,10.37,0.5376,1.165,0.607,0,2.889,0.3242,0,1.787,2.92,0.2483,0,0.2478,0,0.7124,1.276,0,8.55,0,3.2,2.033,0.2686,6.125,10.03,3.855,2.9,1.923,9.45,C57BL6J-638850.50
1017155956200730250,4.16282748521351,8.20563560012393,9.4,6.16,0.03012,10.3,0.431,1.444,0.5986,0,2.463,0.2861,0,1.408,2.158,0.326,0,0.1377,0,0.7427,1.145,0,8.375,0,3.121,2.262,0.2686,6.047,9.71,3.623,3.193,2.031,9.56,C57BL6J-638850.50
1017155956100730458,4.0780053604889,8.12585446836,9.4,6.387,0,10.336,0.5703,1.475,0.5464,0,2.914,0.216,0,1.715,2.307,0.191,0,0.2478,0,0.661,1.08,0,8.61,0,3.076,2.076,0.2408,6.234,10.02,4.176,2.783,1.975,9.52,C57BL6J-638850.50
1017155956200740500,3.73449154343552,8.10242742083126,9.4,6.395,0.03012,10.305,0.5396,1.509,0.5723,0,3.092,0.2131,0.06464,1.729,2.219,0.1652,0,0.2478,0,0.795,1.161,0,8.58,0,3.254,2.03,0.2408,6.418,9.99,4.05,3.04,2.13,9.54,C57BL6J-638850.50
1017155956100740559-1,3.68676090182287,8.09787162655902,9.4,6.297,0.1205,10.34,0.6865,1.138,0.7847,0,3.672,0.3232,0.097,1.625,2.344,0.3591,0,0.2478,0,0.8984,0.904,0,8.76,0,3.508,2.387,0.1348,6.734,9.914,4.168,3.406,2.002,9.58,C57BL6J-638850.50
1017155956100740750,3.4635134475025,8.0144892133095,9.4,6.05,0,10.57,0.393,1.109,0.5776,0,3.154,0.44,0,1.566,2.504,0.3374,0,0.3027,0,0.7803,1.275,0,8.484,0,3.578,2.512,0.326,6.08,9.84,3.68,3.377,1.7295,9.586,C57BL6J-638850.50
1017155956200720254,4.57017404474335,8.16143175687333,9.4,6.234,0,10.41,0.4622,0.7007,0.406,0,2.52,0.34,0,1.381,3.893,0.3147,0,0.1927,0,0.692,1.269,0,8.414,0,2.822,1.365,0.322,6.027,9.96,3.932,2.434,1.882,9.27,C57BL6J-638850.50
1017155956200720249,4.47482764705027,8.18147376529349,9.4,5.676,0.03012,10.62,0.3438,0.8496,0.756,0,2.85,0.508,0.03232,1.298,2.234,0.499,0,0.1652,0,0.871,1.141,0,8.305,0,3.877,1.673,0.2198,5.984,9.51,3.215,2.465,1.859,9.44,C57BL6J-638850.50
1017155956100740582-1,3.61809989769643,8.09874366223687,9.4,6.016,0.03012,10.61,0.4277,1.289,0.7847,0,3.414,0.496,0,1.455,2.326,0.417,0,0.2754,0,0.778,1.095,0,8.62,0,3.771,2.088,0.2725,6.344,9.81,3.926,2.932,1.601,9.53,C57BL6J-638850.50
1017155956100720217-2,4.43007851539389,8.20476032847947,9.4,6.34,0.0904,10.375,0.633,1.207,0.7124,0,3.348,0.2715,0.06464,0.641,2.352,0.3064,0,0.2478,0.1598,0.7495,0.8184,0,8.69,0,3.387,2.518,0.1615,6.613,9.94,4.383,3.605,1.881,9.56,C57BL6J-638850.50
1017155956100720290,4.45508442853391,8.17290875694432,9.4,6.277,0,10.43,0.5703,1.168,0.628,0,3.014,0.3516,0,1.822,2.52,0.2766,0,0.2478,0,0.7417,1.17,0,8.58,0,3.3,2.34,0.2428,6.2,9.99,3.982,3.227,1.827,9.56,C57BL6J-638850.50
1017155956100730318-1,4.09623278193575,8.2064202475192,9.4,6.29,0.03012,10.41,0.544,1.333,0.571,0,3.424,0.405,0.03232,1.859,2.277,0.3003,0,0.3027,0,0.947,1.172,0,8.61,0,3.418,2.516,0.216,6.332,10,4.016,3.742,1.905,9.57,C57BL6J-638850.50
1017155956100720281-2,4.58632969634886,8.15945511874201,9.4,5.926,0,10.44,0.3687,0.99,0.5264,0,2.121,0.3157,0.05762,1.493,3.527,0.382,0,0.1377,0,0.6685,1.402,0,8.164,0,3.125,1.597,0.2954,5.848,9.8,3.4,2.057,1.969,9.37,C57BL6J-638850.50
1017155956200730286,4.15876463405819,8.18186342563204,9.4,6.13,0,10.42,0.3687,1.384,0.463,0,2.344,0.4583,0.05762,1.547,2.65,0.3755,0,0.1652,0,0.7153,1.439,0,8.28,0,2.988,2.04,0.322,5.836,10.01,3.65,2.574,2.035,9.51,C57BL6J-638850.50
1017155956100720287-2,4.49537403880171,8.17543840045961,9.4,6.312,0,10.3,0.668,1.558,0.4927,0,2.86,0.0801,0.03232,1.733,2.355,0.1941,0,0.2202,0,0.7183,0.8955,0,8.6,0,2.732,2.414,0.2141,6.18,9.984,4.277,3.477,1.924,9.58,C57BL6J-638850.50
1017155956100720276-2,4.43722904748841,8.18625734766212,9.4,6.344,0,10.36,0.51,1.23,0.563,0,2.992,0.2673,0,1.759,2.79,0.2174,0,0.3027,0,0.706,1.152,0,8.6,0,3.252,2.535,0.2408,6.23,10.02,4.14,3.418,1.851,9.58,C57BL6J-638850.50
1017155956100940034,3.50225608671471,7.95137747960395,9.4,6.258,0.03012,10.375,0.5728,1.055,0.721,0,3.254,0.3748,0,1.766,2.352,0.2688,0,0.3027,0,0.725,1.134,0,8.7,0,3.53,2.236,0.1882,6.44,9.97,4.19,3.404,1.916,9.555,C57BL6J-638850.50
1017155956100730089-1,4.14734497905669,8.30773729753522,9.4,6.18,0,10.34,0.4573,1.493,0.501,0,2.338,0.374,0.05762,1.628,2.48,0.3176,0,0.1652,0,0.725,1.297,0,8.34,0,2.943,2.244,0.2676,5.71,10.03,3.709,2.934,2.1,9.55,C57BL6J-638850.50
1017155956100730085-2,4.1179840031579,8.31469932356656,9.4,6.297,0,10.33,0.514,1.173,0.5093,0,2.77,0.2422,0,1.706,2.422,0.2238,0,0.2754,0,0.6294,1.243,0,8.516,0,2.979,2.582,0.2676,6.164,10.016,4.035,3.504,1.904,9.59,C57BL6J-638850.50
1017155956200720163,4.65688407370655,8.17162619445407,9.4,5.465,0.1106,9.11,0.07904,4.906,0.78,0.02922,0.959,0.916,0.5786,1.289,5.18,1.247,0,0.05978,0.05637,1.467,2.848,0.1715,6.74,3.24,3.48,2.527,0.1859,5.637,8.195,1.932,3.125,4.6,8.99,C57BL6J-638850.50
1017155956100740579-1,3.67079358120924,8.09182500514246,9.4,6.28,0.03012,10.38,0.5723,1.191,0.6865,0,3.254,0.3232,0,1.715,2.496,0.2412,0,0.3027,0,0.6772,0.94,0,8.695,0,3.504,2.484,0.1873,6.535,9.98,4.36,3.271,1.822,9.57,C57BL6J-638850.50
1017155956100720214-2,4.51614204129203,8.18927606049557,9.4,6.348,0,10.34,0.579,1.41,0.4883,0,2.898,0.1339,0,1.717,2.4,0.247,0,0.2478,0,0.7256,1.026,0,8.61,0,2.844,2.387,0.2676,6.246,10.02,4.316,3.158,1.81,9.57,C57BL6J-638850.50
1017155956100720219-2,4.5227325004409,8.18506684510771,9.4,6.3,0,10.336,0.5093,1.319,0.5093,0,2.744,0.2703,0,1.814,2.305,0.25,0,0.2478,0,0.6587,1.27,0,8.5,0,2.986,2.383,0.2944,6.21,10.02,3.91,3.08,1.867,9.586,C57BL6J-638850.50
1017155956200730121,4.15497162660807,8.27801604026238,9.4,6.062,0,10.43,0.3728,1.593,0.4338,0,2.248,0.487,0.0864,1.547,3.652,0.4607,0,0.1377,0,0.812,1.474,0,8.17,0.11346,2.988,1.7,0.322,5.77,10,3.482,2.174,2.074,9.555,C57BL6J-638850.50
1017155956100720089-2,4.49741258201036,8.23575260143015,9.4,5.855,0,10.34,0.2605,1.411,0.531,0.02922,1.809,0.4094,0.1142,1.328,3.879,0.468,0,0.1101,0,0.802,1.39,0,7.832,0.1459,3.264,1.662,0.346,5.47,9.65,2.97,1.797,2.24,9.33,C57BL6J-638850.50
1017155956100720168-2,4.57514097619419,8.19619295762686,9.4,5.645,0,10.35,0.2002,1.649,0.5864,0,1.68,0.3555,0.02881,1.161,4.4,0.4583,0,0.05505,0,0.796,1.237,0,7.895,0.2083,3.555,1.363,0.2151,5.777,9.3,2.48,1.876,2.15,9.586,C57BL6J-638850.50
1017155956100730289-2,4.1338123812082,8.21464800858237,9.4,6.406,0.06024,10.32,0.5415,1.227,0.6064,0,3.105,0.2462,0.097,1.886,2.45,0.2566,0,0.1927,0,0.77,0.9863,0,8.61,0,3.236,2.633,0.2151,6.535,9.875,4.098,3.52,2.074,9.58,C57BL6J-638850.50
1017155956100720315-2,4.41997881254382,8.17868478072655,9.4,6.234,0,10.41,0.4622,1.419,0.406,0,2.52,0.34,0,1.821,2.941,0.3147,0,0.1927,0,0.692,1.269,0,8.414,0,2.822,2.195,0.322,6.027,9.96,3.932,3.037,1.882,9.53,C57BL6J-638850.50
1017155956100740541-1,3.63993662197482,8.11436229098394,9.4,5.875,0.03012,10.58,0.376,0.671,0.83,0,3.17,0.5566,0,1.619,3.877,0.5107,0,0.2202,0,0.8438,1.109,0,8.49,0,3.836,1.895,0.2189,6.164,9.664,3.527,3.02,1.765,9.32,C57BL6J-638850.50
1017155956100720171-2,4.52620592848313,8.20100352877801,9.4,6.16,0,10.336,0.3687,1.331,0.466,0,2.238,0.3726,0.02881,1.519,2.387,0.4102,0,0.1652,0,0.7173,1.293,0,8.32,0,2.977,1.786,0.2954,5.766,9.91,3.508,2.557,1.959,9.516,C57BL6J-638850.50
1017155956100730217-2,4.16983042680565,8.24159170814093,9.4,5.875,0,10.31,0.3167,1.442,0.5015,0,1.842,0.4114,0.0864,1.382,2.666,0.501,0,0.0826,0,0.7974,1.264,0,7.96,0.02638,3.146,2.162,0.2686,5.695,9.66,2.879,2.484,2.256,9.55,C57BL6J-638850.50
1017155956100740560,3.58317200773997,8.1172393005814,9.4,6.184,0.03012,10.41,0.573,1.096,0.642,0,3.455,0.2715,0.06464,1.614,2.13,0.3052,0,0.2754,0,0.801,0.888,0,8.67,0,3.256,1.997,0.1902,6.3,9.86,4.047,2.791,1.939,9.54,C57BL6J-638850.50
1017155956100720170-2,4.58799343819668,8.19098082120476,9.4,6.38,0,10.32,0.5093,1.318,0.576,0,2.756,0.2445,0,1.544,2.283,0.1941,0,0.2478,0,0.6587,1.22,0,8.54,0,3.121,2.207,0.2676,6.207,10.04,4.066,3.059,2.035,9.57,C57BL6J-638850.50
1017155956100720256-1,4.4723327379294,8.1866266096862,9.4,6.242,0,10.4,0.571,0.9014,0.577,0,3.158,0.2135,0.03232,1.876,2.941,0.2201,0,0.2754,0,0.715,1.009,0,8.63,0,3.186,1.586,0.216,6.062,9.96,4.113,2.045,1.8955,9.35,C57BL6J-638850.50
1017155956200730242,4.16916730203487,8.21241237783058,9.4,5.81,0,10.414,0.2842,1.213,0.5967,0,1.715,0.4417,0.0864,1.385,3.873,0.4744,0,0.0826,0,0.7964,1.334,0,7.9,0.11346,3.35,1.493,0.2418,5.7,9.61,2.742,1.84,2.258,9.51,C57BL6J-638850.50
1017155956100740610,3.63199236054324,8.08030253802389,9.4,6.332,0.03012,10.336,0.605,1.298,0.687,0,3.293,0.3208,0,1.903,2.33,0.2676,0,0.3027,0,0.765,0.9937,0,8.69,0,3.38,2.596,0.1605,6.395,10,4.277,3.695,1.837,9.6,C57BL6J-638850.50
1017155956100720265-1,4.67801249910403,8.1460854501317,9.4,4.87,0.10834,9.48,0.1401,3.988,0.8037,0,0.7974,0.978,0.5083,1.299,5.23,1.104,0,0,0.02818,1.336,2.617,0.02441,7.18,3.008,3.566,3.174,0.1683,5.457,8.82,1.401,3.178,4.17,9.59,C57BL6J-638850.50
1017155956200720191,4.47735936533188,8.19748625342764,9.4,6.4,0.03012,10.36,0.5156,1.409,0.586,0,2.945,0.2177,0.03232,1.905,2.406,0.2805,0,0.2478,0,0.8447,1.122,0,8.57,0,3.246,2.44,0.2961,6.406,9.914,3.984,3.164,1.905,9.57,C57BL6J-638850.50
1017155956100720079-2,4.51159229003672,8.23673139071338,9.4,6.22,0,10.39,0.4531,1.199,0.4756,0,2.754,0.3545,0,1.734,2.57,0.2815,0,0.2478,0,0.711,1.361,0,8.445,0,3.111,2.486,0.2954,6.17,10,3.904,3.229,1.933,9.57,C57BL6J-638850.50
1017155956100740539-1,3.61478104809454,8.11690292653795,9.4,6.285,0.06024,10.37,0.6074,1.262,0.7266,0,3.432,0.3254,0.03232,1.823,2.361,0.3604,0,0.2754,0,0.804,0.9077,0,8.71,0,3.318,2.58,0.1625,6.44,9.875,4.094,3.47,1.826,9.58,C57BL6J-638850.50
1017155956200740416,3.61382615579937,8.16466807889318,9.4,6.34,0,10.31,0.574,1.326,0.5176,0,2.904,0.1874,0,1.853,2.365,0.2174,0,0.2754,0,0.7227,1.106,0,8.58,0,2.979,2.338,0.2676,6.34,10.02,4.156,3.14,1.856,9.58,C57BL6J-638850.50
1017155956100740537,3.68382438607304,8.10812329363403,9.4,6.34,0,10.37,0.631,1.292,0.596,0,3.072,0.2417,0,1.76,2.484,0.2174,0,0.2754,0,0.665,0.97,0,8.64,0,3.13,2.53,0.2141,6.44,9.984,4.305,3.482,1.789,9.57,C57BL6J-638850.50
1017155956100730393-2,4.17077768471951,8.14775963666678,9.4,5.926,0,10.43,0.28,1.355,0.503,0,2.184,0.4614,0.02881,1.518,3.143,0.4192,0,0.1377,0,0.7803,1.35,0,8.164,0.06073,3.295,1.942,0.2961,5.78,9.664,3.242,2.088,2.033,9.49,C57BL6J-638850.50
1017155956100720288-2,4.46439449945571,8.18019600906549,9.4,6.176,0.06024,10.516,0.5186,0.531,0.6504,0,3.434,0.2268,0.097,1.112,3.795,0.368,0,0.1927,0,0.8423,0.7236,0,8.66,0,3.28,1.497,0.2456,6.324,9.81,4.176,2.95,1.786,9.22,C57BL6J-638850.50
1017155956100730317-2,4.1482403153441,8.19356342820679,9.4,6.31,0.03012,10.4,0.5063,1.331,0.563,0,2.912,0.3826,0.03232,1.568,2.406,0.2556,0,0.2478,0,0.7554,1.284,0,8.484,0,3.31,1.864,0.2686,6.37,9.984,3.89,2.547,1.891,9.5,C57BL6J-638850.50
1017155956100740535-1,3.71488963380396,8.10578782391335,9.4,6.383,0.03012,10.32,0.6284,1.49,0.596,0,3.285,0.216,0.06464,1.742,2.395,0.2474,0,0.2202,0,0.766,0.871,0,8.69,0,3.07,2.078,0.1605,6.457,9.984,4.254,3.033,1.974,9.5,C57BL6J-638850.50
1017155956100730081-1,4.15835217557892,8.31320370623529,9.4,5.348,0.03146,10.31,0.256,1.988,0.5586,0,1.608,0.524,0.296,1.422,4.656,0.655,0,0.1177,0,0.916,1.697,0,7.633,0.335,3.404,1.728,0.3298,5.477,9.4,2.262,2.234,2.48,9.66,C57BL6J-638850.50
1017155956100720172-2,4.49467783609673,8.20779902149631,9.4,6,0,10.445,0.341,1.153,0.4697,0,2.453,0.309,0,1.926,2.89,0.354,0,0.1927,0,0.7725,1.198,0,8.34,0,3.262,2.533,0.2695,5.848,9.72,3.557,3.902,1.877,9.56,C57BL6J-638850.50
1017155956100740572-1,3.60602505886919,8.10844651707829,9.4,6.176,0.1205,10.49,0.6304,1.096,0.912,0,3.754,0.3818,0.06464,1.248,2.377,0.4148,0,0.2754,0,0.8516,0.948,0,8.76,0,3.818,2.371,0.1902,6.64,9.875,4.117,3.516,1.775,9.54,C57BL6J-638850.50
1017155956100720274-2,4.48115532831519,8.18028737079761,9.4,6.27,0,10.4,0.49,1.435,0.4304,0,2.633,0.221,0,1.711,2.463,0.311,0,0.1927,0,0.6953,1.262,0,8.48,0,2.781,2.078,0.3489,6.12,9.99,4.03,2.648,1.812,9.54,C57BL6J-638850.50
1017155956200730065,4.16395531216426,8.30537242735991,9.4,5.93,0,10.29,0.3167,1.421,0.443,0,2.062,0.4028,0.0864,1.408,3.955,0.4995,0,0.1101,0,0.792,1.399,0,8.05,0.1399,3.178,1.486,0.2676,5.758,9.71,3.096,1.855,2.264,9.57,C57BL6J-638850.50
1017155956100730298-2,4.07925135520514,8.22214218805476,9.4,6.23,0,10.47,0.4812,1.087,0.6187,0,3.205,0.431,0,1.536,2.809,0.2734,0,0.3027,0,0.8174,1.301,0,8.56,0,3.55,2.338,0.2695,6.36,9.98,3.984,2.994,1.787,9.53,C57BL6J-638850.50
1017155956100740567,3.69998401417174,8.09317457111519,9.4,6.434,0.06024,10.336,0.509,1.321,0.572,0,2.941,0.2462,0.06464,1.851,2.314,0.2598,0,0.2202,0,0.7573,1.061,0,8.58,0,3.299,2.332,0.2418,6.465,9.9,4.016,3.219,2.057,9.56,C57BL6J-638850.50
1017155956100520091-2,4.48768844528416,8.55334195091704,9.4,6.332,0,10.336,0.574,1.44,0.4546,0,2.896,0.1879,0,1.813,2.611,0.2732,0,0.2478,0,0.749,1.077,0,8.58,0,2.88,2.479,0.2676,6.2,10.02,4.13,3.25,1.816,9.56,C57BL6J-638850.50
1017155956100730485-2,4.07670920786433,8.10833651890078,9.4,5.72,0,10.46,0.285,1.002,0.5796,0,2.24,0.3389,0.0701,1.742,2.926,0.336,0,0.263,0,0.7803,1.024,0,7.97,0.02638,3.812,1.968,0.216,5.996,9.414,3.107,2.207,1.769,9.49,C57BL6J-638850.50
1017155956100740466-1,3.68028541820824,8.13771260993852,9.4,6.242,0,10.38,0.486,1.4375,0.4207,0,2.873,0.272,0,1.902,2.523,0.252,0,0.2478,0,0.681,1.195,0,8.52,0,3.004,2.55,0.2686,6.13,9.99,4.13,3.533,1.965,9.586,C57BL6J-638850.50
1017155956100740624-1,3.63661457811678,8.07037813522572,9.4,6.24,0,10.34,0.603,1.171,0.5996,0,3.479,0.3467,0.03232,1.837,2.424,0.2388,0,0.3303,0,0.9185,1.105,0,8.695,0,3.32,2.629,0.1615,6.35,9.99,4.137,3.54,1.994,9.586,C57BL6J-638850.50
1017155956100740630-1,3.74283184348324,8.04533879708302,9.4,5.84,0,10.34,0.3125,1.238,0.441,0,2.066,0.2886,0.09894,1.627,2.379,0.3914,0,0.2078,0,0.6704,1.261,0,7.906,0,3.059,1.77,0.2954,5.883,9.68,3.23,2.395,1.868,9.48,C57BL6J-638850.50
1017155956100940098,3.46930234426598,7.90977032744294,9.4,6.348,0.03012,10.34,0.6045,1.206,0.662,0,3.238,0.2952,0,1.6875,2.375,0.2412,0,0.3027,0,0.8022,1.021,0,8.67,0,3.35,2.574,0.1873,6.367,10.01,4.254,3.543,1.836,9.586,C57BL6J-638850.50
1017155956100720229-2,4.43544280907651,8.19908611648505,9.4,6.336,0,10.31,0.5464,1.325,0.4546,0,2.95,0.1592,0,1.729,2.248,0.2174,0,0.2754,0,0.7173,1.074,0,8.586,0,2.941,2.363,0.2676,6.285,10.016,4.242,3.076,1.938,9.58,C57BL6J-638850.50
1017155956100740598-1,3.60698105405222,8.09512642277322,9.4,6.26,0,10.445,0.5703,1.349,0.64,0,3.04,0.2957,0,1.62,2.49,0.2201,0,0.3027,0,0.6836,1.229,0,8.58,0,3.375,2.527,0.2695,6.207,9.97,3.963,3.258,1.849,9.58,C57BL6J-638850.50
1017155956100730456-2,4.15299598318032,8.11670867014056,9.4,6.137,0,10.37,0.4011,1.27,0.438,0,2.178,0.4028,0.0864,1.547,2.457,0.4028,0,0.1652,0,0.728,1.436,0,8.2,0,2.932,1.96,0.321,5.82,10.01,3.52,2.455,2.13,9.516,C57BL6J-638850.50
1017155956200730162,4.13381831491976,8.26238213199252,9.4,6.215,0,10.47,0.4817,1.346,0.56,0,3.172,0.4595,0,1.757,2.498,0.247,0,0.3303,0,0.759,1.274,0,8.56,0,3.543,2.672,0.2428,6.234,9.97,3.984,3.424,1.8125,9.58,C57BL6J-638850.50
1017155956100730466-1,4.14526904613829,8.10836653434358,9.4,6.3,0,10.37,0.6025,1.257,0.5503,0,2.81,0.1924,0,1.706,2.379,0.2522,0,0.2202,0,0.7,0.902,0,8.58,0,2.998,2.586,0.2418,6.242,9.9,4.117,3.43,1.802,9.6,C57BL6J-638850.50
1017155956100740622-1,3.59317805389679,8.07881884038812,9.4,6.39,0.03012,10.336,0.6,1.381,0.588,0,3.191,0.2927,0.03232,1.732,2.178,0.2179,0,0.3303,0,0.8145,1.126,0,8.59,0,3.389,2.264,0.2141,6.527,9.984,4.074,3.377,1.8545,9.555,C57BL6J-638850.50
1017155956100740611-1,3.625027550208,8.08235059886633,9.4,6.332,0,10.375,0.603,1.2295,0.602,0,3.104,0.2927,0,1.759,2.428,0.2156,0,0.3303,0,0.744,1.187,0,8.59,0,3.303,2.498,0.2418,6.33,9.99,4.016,3.543,1.841,9.59,C57BL6J-638850.50
1017155956100730487-2,4.12737115364539,8.09817631167447,9.4,6.293,0,10.336,0.542,1.325,0.4834,0,2.758,0.2445,0,1.833,2.69,0.2238,0,0.2478,0,0.635,1.165,0,8.52,0,2.928,2.07,0.2676,6.2,10.01,4.05,2.79,1.884,9.52,C57BL6J-638850.50
1017155956100740472-1,3.70934772536708,8.12960224591431,9.4,6.227,0,10.34,0.49,1.369,0.4727,0,2.395,0.3167,0.02881,1.628,2.434,0.2856,0,0.1652,0,0.699,1.263,0,8.39,0,2.838,2.271,0.2944,5.82,10.016,3.803,2.87,2.053,9.57,C57BL6J-638850.50
1017155956100740462,3.60199171159273,8.15322361653662,9.4,6.332,0,10.34,0.505,1.286,0.563,0,2.844,0.3242,0,1.867,2.367,0.2206,0,0.2754,0,0.6826,1.266,0,8.52,0,3.24,2.21,0.2676,6.254,10.02,3.918,2.875,1.929,9.58,C57BL6J-638850.50
1017155956200730324,4.16523576642668,8.15952642721197,9.4,5.652,0.03146,10.42,0.2327,1.682,0.676,0,1.667,0.445,0.11523,1.333,3.803,0.528,0,0.05505,0,0.826,1.404,0,7.832,0.1722,3.346,1.488,0.2732,5.566,9.6,2.582,1.793,2.31,9.41,C57BL6J-638850.50
