cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.01715595610129e+18,3.54498801577341,7.81411388201967,9,4.926,3.113,9.46,3.062,6.293,9.445,0.4102,3.23,5.824,1.924,0.2795,4.14,3.023,0,1.245,0.05948,0.1536,3.646,0.02954,0.3364,0.2041,0.7285,2.84,4.95,0.985,3.328,0.7793,1.286,3.357,5.76,C57BL6J-638850.48
,3.80559080386221,8.03126629314159,9.2,7.598,0.397,4.18,0.4617,4.94,7.965,2.307,5.21,7.71,3.719,0.8994,1.864,0.407,0.02388,0.775,0.04367,1.994,3.438,0.8784,0.628,0.2764,0.865,2.355,5.484,5.17,1.032,5.707,0.4067,5.332,7.402,C57BL6J-638850.49
,3.84553672470943,8.00840052987378,9.2,8.266,0.1017,8.84,0.505,6.58,8.8,0.5063,5.332,7.113,3.098,0.709,4.445,0.1456,0.02107,0.3518,0.1727,1.596,6.01,1.802,2.322,0.06213,1.942,3.525,4.277,1.222,2.717,6.57,0.311,4.016,6.54,C57BL6J-638850.49
,3.54970906699275,8.36858809834933,9.2,8.02,0.9517,9.23,1.032,7.344,8.92,0.6226,4.77,5.01,4.117,0.4207,3.146,1.792,0.02432,0.1292,0.0711,1.062,3.346,0.6733,3.21,0.2886,2.379,3.748,3.988,3.195,4.426,6.273,0.712,3.361,8.08,C57BL6J-638850.49
1.017155956102e+18,3.80843302538285,8.1178769007091,9.2,7.78,0.501,5.26,0.4412,5.617,8.516,2.586,5.434,7.46,4.055,0.934,2.057,0.341,0.02107,0.6685,0.06223,1.856,3.541,1.074,0.6265,0.3008,0.824,3.059,5.508,4.37,1.518,5.617,0.3337,5.402,7.586,C57BL6J-638850.49
1.017155956202e+18,3.88057618515926,8.0486743832175,9.2,8.16,1.021,10.164,1.029,1.454,7.645,0.947,3.6,4.348,5.832,0.8525,1.614,0.2524,0.06232,0.796,0.07196,2.365,4.99,0.1417,0.9653,0.001629,1.203,5.062,5.195,1.546,6.227,7.965,0.5693,3.002,3.361,C57BL6J-638850.49
1.017155956102e+18,3.88128992673967,8.08429374155329,9.2,6.85,0.6167,3.33,0.28,2.889,4.766,1.815,5.69,7.645,3.37,0.9053,1.363,0.371,0.02107,0.3472,0,1.302,4.562,0.513,0.4111,0.2028,0.433,2.41,4.066,3.686,1.131,5.04,0.182,5.664,5.03,C57BL6J-638850.49
,3.80797302963165,8.04646970966943,9.2,7.516,0.257,5.617,0.498,4.945,7.867,1.116,4.36,7.36,2.71,0.779,2.07,0.4783,0.02107,0.648,0.0245,1.14,5.812,0.714,0.498,0.1255,0.6562,2.344,5.54,3.453,1.57,6.574,0.3098,4.918,6.523,C57BL6J-638850.49
,3.85754999698632,7.95880887340203,9.2,7.746,0.2106,5.598,0.5347,6.508,7.535,0.587,3.127,7.96,1.409,0.777,1.264,0.1577,0.00159,0.2817,0.1062,0.926,3.537,0.826,1.607,0.07306,0.9604,1.416,3.205,2.535,1.455,5.66,0.2937,4.633,6.652,C57BL6J-638850.49
,3.7807350461318,8.09972056081078,9.2,8.04,0.42,6.83,0.4617,6.4,9.125,2.309,5.098,6.824,4.348,1.01,2.143,0.4045,0.004173,0.7397,0.0749,1.796,3.531,1.432,0.836,0.1641,1.152,3.16,5.4,4.312,2.496,6.41,0.4138,5.098,8.07,C57BL6J-638850.49
,4.18005248814588,8.16399394114944,9.2,6.64,0.4087,3.615,0.3787,4.547,7.332,1.858,5.07,7.953,3.57,0.846,1.695,0.503,0.04214,0.5874,0.01328,1.789,3.201,0.437,0.66,0.75,0.5347,2.094,4.895,5.367,0.976,4,0.5127,5.49,7.133,C57BL6J-638850.49
1.017155956102e+18,3.90193248744534,8.10041237680727,9.2,7.44,0.775,6.125,0.9863,4.543,6.438,1.668,3.926,7.074,2.014,1.043,0.8066,0.336,0.05618,0.4795,0.237,1.619,4.03,0.7603,1.239,0.238,1.087,2.418,4.71,2.719,2.613,6.32,0.5693,4.684,5.785,C57BL6J-638850.49
,4.54753836444713,8.48304708296699,9.4,8.02,0.486,9.586,0.6714,7.78,9.33,0.333,5.113,5.38,3.172,0.3901,4.176,4.656,0,0.758,0.03123,0.834,4.227,0.788,2.102,0.54,1.602,3.344,4.75,1.234,3.361,4.35,0.885,3.764,7.652,C57BL6J-638850.50
,4.15538266051792,8.64354461268227,9.4,7.973,0.4255,5.266,0.4055,6.137,8.79,2.217,5.08,7.688,3.832,1.03,1.602,0.395,0.001405,0.811,0.05203,1.678,3.871,1.1,0.701,0.1708,0.997,2.18,5.61,5.168,1.409,6.574,0.365,5.297,8.15,C57BL6J-638850.50
,4.14321748213562,8.65270945407588,9.4,7.97,0.365,5.16,0.4941,6.188,8.766,2.42,5.086,7.84,3.818,0.826,1.52,0.44,0.00281,0.7373,0.1487,1.797,3.451,1.459,0.813,0.2051,1.1,2.14,5.32,5.273,1.474,6.246,0.3896,5.223,8.3,C57BL6J-638850.50
,4.12753347839543,8.60018879322223,9.4,7.816,0.3826,5.246,0.3992,6.156,8.33,1.344,4.703,7.844,2.977,0.914,1.605,0.293,0.00281,0.8706,0.11505,1.509,3.295,1.133,0.853,0.1471,0.8306,1.241,4.75,5.082,1.168,6.094,0.4434,4.938,7.996,C57BL6J-638850.50
,2.90637465771057,7.60583367318568,9.4,7.633,0.3604,5.945,0.3926,6.688,8.61,1.564,4.914,7.61,3.566,0.8784,1.397,0.2583,0.01415,0.782,0.0768,1.526,3.25,1.366,1.042,0.07837,1.22,1.814,4.613,5.05,1.335,6.6,0.9766,4.793,8.36,C57BL6J-638850.50
1.01715595610075e+18,3.31795119777181,8.39745303517525,9.4,8.2,0.287,8.484,0.3557,6.508,9.33,1.708,5.21,6.176,4.77,1.026,1.977,0.3923,0.0248,0.6074,0.1127,1.91,3.531,1.274,1.089,0.0856,1.272,3.598,5.336,3.973,4.156,7.11,0.4749,4.777,8.36,C57BL6J-638850.50
,2.91919047520256,7.59852712896889,9.4,8.336,0.2522,8.3,0.3035,6.508,9.266,1.404,5.062,6.246,4.746,1.124,1.883,0.1478,0.0248,0.5547,0.12354,1.522,3.537,1.593,1.394,0.01576,1.818,3.746,4.734,4.14,3.85,7.062,0.713,4.14,8.18,C57BL6J-638850.50
1.01715595610095e+18,2.88241869619377,7.61597556519848,9.4,6.414,0.2233,4.387,0.3225,5.734,7.61,1.279,4.91,8.13,3.34,0.8276,0.754,0.4526,0.0646,1.176,0.1332,1.957,2.807,0.8267,0.94,0.262,0.7803,1.232,4.293,6.445,1.26,5.895,2.621,5.02,8.24,C57BL6J-638850.50
,3.98721789961133,8.63295496306227,9.4,8.15,0.3074,7.484,0.4036,6.41,9.34,1.732,5.215,6.445,4.39,1.046,2.055,0.4348,0.00277,0.733,0.11456,1.829,3.809,1.175,0.88,0.0856,1.25,3.332,5.492,4.22,3.201,7.1,0.4158,4.965,8.29,C57BL6J-638850.50
,2.93203802588576,7.58552270746742,9.4,7.035,0.259,4.6,0.4497,5.77,7.96,1.379,4.77,7.918,3.469,0.7646,0.9233,0.4224,0.01415,1.166,0.1732,1.826,2.861,0.866,0.6626,0.1873,0.8003,1.287,4.63,6.348,1.309,6.19,1.761,5.09,8.234,C57BL6J-638850.50
1.01715595610095e+18,3.07443205353872,7.95957635775219,9.4,8.22,0.406,8.1,0.4565,6.19,9.36,1.602,4.656,6.105,4.418,0.982,1.828,0.4487,0.0248,0.5957,0.1486,1.77,3.695,1.371,1.572,0.09064,1.521,3.463,5.074,4.062,3.705,6.9,0.4038,4.29,8.05,C57BL6J-638850.50
,4.1326074659725,8.6528162288814,9.4,7.918,0.2808,5.65,0.4795,6.402,8.89,2.059,5.28,7.8,4.05,0.8286,1.593,0.4092,0.00562,0.691,0.1538,1.799,3.287,1.597,1.023,0.179,1.108,2.283,5.047,5.145,1.491,6.242,0.4795,5.06,8.36,C57BL6J-638850.50
1.01715595610095e+18,3.12124681442466,7.90415756793057,9.4,8.34,0.4128,9.04,0.2852,7.434,9.336,0.8105,4.805,5.26,4.188,0.76,3.164,0.24,0.02203,0.2244,0.0826,1.493,3.326,1.45,1.76,0.05325,1.851,3.566,3.723,2.8,3.459,6.305,0.4165,3.016,7.957,C57BL6J-638850.50
1.01715595610075e+18,3.33497431082296,8.41258273105501,9.4,8.17,0.2448,7.41,0.5005,5.797,9.25,1.431,4.934,6.55,4.633,0.9805,1.948,0.4658,0.0248,0.7847,0.11115,1.826,4.074,1.126,0.9746,0.07,1.112,3.42,5.344,4.324,3.064,7.285,0.506,4.793,8.02,C57BL6J-638850.50
1.01715595610095e+18,3.09451040808584,7.94569851529038,9.4,8.445,0.2168,8.62,0.2659,7.31,9.21,1.019,5.195,5.91,4.52,0.901,2.867,0.2705,0.02339,0.3342,0.0796,1.528,3.969,1.946,1.852,0.0294,2.111,3.514,4.22,3.172,3.518,6.727,0.4092,3.88,8.19,C57BL6J-638850.50
,4.07514012737433,8.63750645117787,9.4,8.07,0.4587,6.594,0.409,6.316,9.09,2.115,5.29,6.977,4.273,1.102,2.088,0.3428,0.00277,0.7246,0.0547,1.663,3.648,1.318,0.734,0.1009,1.251,2.967,5.387,4.445,2.363,6.7,0.3713,5.027,8.26,C57BL6J-638850.50
1.01715595610053e+18,4.09089790589035,8.63270768805439,9.4,8.125,0.3186,7.098,0.3826,6.613,9.2,2.033,5.336,6.734,4.277,1.081,2.006,0.356,0.004173,0.6865,0.0948,1.671,3.553,1.584,1.021,0.1034,1.361,3.275,5.176,4.344,2.898,6.68,0.526,4.992,8.336,C57BL6J-638850.50
,2.90650425097442,7.61910767970358,9.4,8.38,0.2461,8.82,0.295,6.508,9.38,1.353,4.918,5.934,4.855,1.109,2.03,0.1688,0.02339,0.4736,0.1113,1.502,3.389,1.494,1.471,0.003246,1.937,3.688,4.625,3.906,4.156,7.08,0.8965,3.932,8.12,C57BL6J-638850.50
1.01715595610075e+18,3.35587628889985,8.41012681703492,9.4,8.15,0.4536,7.496,0.3867,6.645,9.234,1.846,5.332,6.508,4.312,0.989,2.059,0.4294,0.00277,0.645,0.09814,1.672,3.625,1.367,1.383,0.1006,1.383,3.299,5.242,4.184,3.219,6.793,0.3613,4.625,8.336,C57BL6J-638850.50
,3.98003170205078,8.62084454068333,9.4,8.14,0.5103,6.902,0.3809,6.395,9.21,2.195,5.2,6.78,4.363,1.04,2.016,0.4048,0.00277,0.6743,0.0689,1.599,3.754,1.41,0.9565,0.11334,1.307,3.22,5.41,4.418,2.654,6.703,0.3948,4.98,8.17,C57BL6J-638850.50
1.01715595610075e+18,3.36573042166544,8.39996269215763,9.4,8.18,0.758,9.12,0.798,6.805,9.336,0.3396,5.02,5.457,4.7,0.4668,2.463,1.373,0.02432,0.10614,0.2118,1.05,3.56,0.4758,3.4,0.1533,2.844,3.693,3.479,3.26,4.24,6.902,0.533,3.7,8.04,C57BL6J-638850.50
,2.97429479732572,7.56849842232966,9.4,8.37,0.1339,8.28,0.2864,7.5,9.05,1.035,5.484,6.164,4.152,0.834,3.05,0.2015,0.001405,0.2399,0.04034,1.279,3.758,2.242,2.12,0.010895,2.076,3.414,4.418,2.97,2.986,6.18,0.5444,3.984,8.305,C57BL6J-638850.50
,3.09849360656654,7.95567326093132,9.4,8.43,0.2295,8.96,0.2585,7.203,9.29,1.107,5.18,5.684,4.715,1.081,2.7,0.18,0.02339,0.287,0.1113,1.458,4.004,2.107,1.995,0.001623,1.971,3.746,4.336,3.443,4.02,6.637,0.5317,3.545,8.23,C57BL6J-638850.50
,2.91996228860046,7.6261161142099,9.4,8.22,0.2374,9.086,0.4836,5.47,9.15,1.066,4.53,5.293,4.773,1.005,2.047,0.508,0.02339,0.828,0.12354,1.766,4.33,1.052,1.294,0.05325,1.171,3.467,5.273,3.873,4.35,7.496,0.492,4.363,7.688,C57BL6J-638850.50
1.01715595610075e+18,3.33245885960558,8.42163298386765,9.4,8.33,0.2925,8.87,0.3293,6.04,9.32,1.574,4.797,5.723,5.035,1.105,1.865,0.4854,0.02339,0.6074,0.11633,1.741,3.836,1.388,1.455,0.03265,1.646,3.791,5.22,4.008,4.438,7.324,0.5474,4.477,8.05,C57BL6J-638850.50
1.01715595610075e+18,3.36944812392969,8.42562974669204,9.4,8.28,0.2864,7.74,0.2993,6.754,9.305,1.897,5.203,6.637,4.71,1.097,1.828,0.2976,0.02339,0.609,0.1377,1.692,3.408,1.525,1.09,0.06042,1.489,3.418,5.04,4.26,3.299,6.96,0.6914,4.61,8.48,C57BL6J-638850.50
,2.91709158514803,7.61381119367449,9.4,8.1,0.3206,7.24,0.3713,6.87,9.13,1.898,5.367,7.19,4.168,1.039,1.782,0.2856,0.00277,0.7383,0.05826,1.506,3.443,1.538,0.913,0.05603,1.427,2.78,5.176,4.637,2.65,6.742,0.561,4.953,8.57,C57BL6J-638850.50
,3.27275905176059,8.22073964428943,9.4,8.336,0.255,8.99,0.306,5.91,9.38,1.393,4.895,5.703,4.91,1.115,1.969,0.3984,0.02339,0.6387,0.1209,1.842,3.75,1.162,1.23,0.0294,1.666,3.932,5.305,3.94,4.715,7.543,0.5957,4.484,7.99,C57BL6J-638850.50
,3.36641819654447,8.37800854458402,9.4,8.11,0.831,8.98,0.92,7.363,9.4,0.4656,5.402,5.62,3.92,0.6787,3.396,1.491,0.02432,0.10614,0.1274,1.155,3.418,0.4746,3.602,0.2026,2.742,3.45,3.584,2.785,3.404,6.953,0.528,3.654,8.234,C57BL6J-638850.50
1.01715595610095e+18,3.07099358742925,7.99029478253882,9.4,8.38,0.2534,8.766,0.1699,6.598,9.266,0.9214,4.766,5.688,4.656,0.904,2.262,0.4148,0.02339,0.3713,0.1143,1.639,3.967,1.597,1.406,0.05554,1.815,3.543,4.113,3.553,3.826,6.75,0.495,3.643,7.945,C57BL6J-638850.50
1.01715595610095e+18,2.85676238733026,7.64754929767648,9.4,8.17,0.2874,7.285,0.382,5.98,9.06,1.746,5.074,6.83,4.484,1.103,1.568,0.275,0.0248,0.6196,0.05826,1.719,3.434,1.306,1.014,0.0661,1.564,3.354,5.31,4.684,3.273,7.035,0.5244,4.695,8.24,C57BL6J-638850.50
,3.05842353830987,7.99370475488763,9.4,8.17,0.4194,7.848,0.4243,6.863,9.16,1.536,5.074,6.777,4.395,1.06,1.808,0.3215,0.0262,0.508,0.0813,1.599,3.148,1.607,1.454,0.0583,1.715,3.107,4.8,4.332,3.047,6.832,0.6284,4.23,8.58,C57BL6J-638850.50
,3.0958907258818,7.93148087390164,9.4,8.35,0.2817,8.68,0.407,6.734,9.34,1.65,5.145,5.66,4.74,1.04,2.318,0.371,0.02339,0.5386,0.11633,1.47,3.764,1.985,1.72,0.03427,1.892,3.76,4.812,3.656,3.943,6.754,0.621,4.258,8.05,C57BL6J-638850.50
1.01715595610095e+18,3.09009169948603,7.99966208482489,9.4,8.41,0.3364,8.305,0.2505,6.71,9.21,1.089,5.05,6.098,4.797,1.028,2.053,0.4448,0.02339,0.354,0.08594,1.724,3.662,1.434,1.648,0.02777,1.903,3.684,4.453,4.004,3.734,6.906,0.5537,3.676,8.11,C57BL6J-638850.50
1.01715595610095e+18,3.05547182535661,8.0025607860581,9.4,8.25,0.2578,8.56,0.348,6.156,9.27,1.52,5.047,6.1,4.902,1.122,2.035,0.3875,0.0248,0.576,0.12354,1.875,3.498,1.263,1.167,0.07,1.411,3.754,5.215,3.943,4.176,7.207,0.556,4.6,8.07,C57BL6J-638850.50
,3.36234974740278,8.38587548479884,9.4,8.25,0.2502,8.37,0.3108,6.766,9.29,1.5205,5.16,5.996,4.62,1.054,2.328,0.3901,0.0248,0.6733,0.1015,1.829,3.705,1.206,1.13,0.0668,1.344,3.516,5.28,3.795,3.918,7.3,0.4824,4.734,8.21,C57BL6J-638850.50
1.01715595610095e+18,3.06138274104461,7.98276875004661,9.4,8.28,0.3225,7.52,0.2793,6.527,9.29,1.806,5.18,6.4,4.41,1.121,2.033,0.2695,0.0248,0.6113,0.1127,1.718,3.512,1.379,1.069,0.06836,1.597,3.387,5.156,4.195,3.137,7.105,0.587,4.67,8.17,C57BL6J-638850.50
1.01715595610075e+18,3.34473254531429,8.3984093543503,9.4,8.1,0.3345,6.41,0.387,6.45,9.08,2.014,5.406,7.312,4.31,1.11,1.61,0.388,0.00277,0.7334,0.10803,1.707,3.555,1.463,0.855,0.1009,1.322,3.008,5.324,4.805,2.129,6.71,0.4966,5.066,8.36,C57BL6J-638850.50
,3.07840711588039,7.98567065482294,9.4,8.12,0.365,6.96,0.3774,6.64,9.16,1.973,4.902,6.82,4.242,1.007,1.9,0.3813,0.00277,0.71,0.1257,1.719,3.545,1.488,0.7856,0.0939,1.339,2.928,5.28,4.34,2.018,6.766,0.477,5.01,8.17,C57BL6J-638850.50
,3.05922225859748,8.01725226248884,9.4,8.23,0.3875,7.38,0.4016,6.156,9.22,1.855,5.207,6.723,4.617,1.024,1.748,0.4294,0.02339,0.5693,0.07794,1.686,3.518,1.54,1.575,0.0875,1.546,3.61,5.08,4.336,3.342,6.793,0.502,4.44,8.26,C57BL6J-638850.50
,3.35643859315105,8.39515918449488,9.4,8.24,0.2404,7.812,0.2898,7.074,9.164,1.663,5.45,6.73,4.586,1.034,2.068,0.1982,0.0248,0.569,0.1186,1.433,3.355,1.753,1.12,0.0332,1.731,3.201,4.67,4.246,2.926,6.805,0.9478,4.54,8.52,C57BL6J-638850.50
,3.09473401458084,7.9682464783287,9.4,8.47,0.3235,9.06,0.2766,7.215,9.36,1.426,5.066,5.47,4.31,1.075,2.955,0.357,0.02339,0.4343,0.1113,1.777,3.922,1.67,1.882,0.02777,2.01,3.805,4.65,3.025,3.998,6.97,0.5254,3.838,8.164,C57BL6J-638850.50
,3.06358894558545,8.00553364907074,9.4,8.266,0.254,9.06,0.4114,5.848,9.39,1.3545,4.69,5.562,5.082,0.9814,1.812,0.4355,0.02339,0.746,0.09814,1.937,4.035,1.231,1.144,0.03265,1.356,3.818,5.504,3.889,4.43,7.477,0.523,4.492,7.88,C57BL6J-638850.50
,4.12099154709114,8.62738379022624,9.4,8.06,0.3652,6.812,0.4172,6.69,9.2,1.962,5.344,7.168,4.344,1.109,1.797,0.356,0.004173,0.748,0.0749,1.681,3.576,1.426,0.945,0.11176,1.247,3.16,5.277,4.64,2.523,6.63,0.437,4.984,8.52,C57BL6J-638850.50
1.01715595610075e+18,3.38238262128658,8.40341691311885,9.4,8.164,0.2178,7.28,0.371,6.79,9.195,1.936,5.36,6.992,4.266,1.055,1.812,0.3572,0.0248,0.613,0.1257,1.863,3.264,1.699,1.249,0.0965,1.366,3.086,4.996,4.434,2.63,6.785,0.6997,4.81,8.484,C57BL6J-638850.50
,3.30223819460753,8.4261419937641,9.4,8.18,0.2642,7.504,0.513,5.78,9.4,1.626,5.05,6.53,4.484,0.9863,1.82,0.434,0.0248,0.732,0.1063,1.996,3.727,1.196,1.051,0.0751,1.252,3.4,5.44,4.293,3.158,7.25,0.4963,4.65,8.09,C57BL6J-638850.50
,3.26797563938587,8.2367094142048,9.4,8.27,0.2922,8.08,0.3677,5.633,9.38,1.655,4.73,6.05,4.777,1.189,1.782,0.3948,0.0248,0.695,0.1113,1.911,3.547,1.083,1.122,0.0651,1.465,3.828,5.496,4.137,3.857,7.395,0.4912,4.656,7.87,C57BL6J-638850.50
,2.92845683992228,7.61880546119276,9.4,8.06,0.6016,8.57,0.743,5.453,8.9,1.645,4.363,5.28,4.64,0.96,1.971,1.016,0.02339,0.5166,0.09515,1.717,3.748,1.204,1.906,0.1333,1.655,3.756,5.184,4.305,4.453,6.78,0.622,4.016,7.758,C57BL6J-638850.50
1.01715595610095e+18,2.95145265542916,7.60178771532779,9.4,8.27,0.2778,7.215,0.2769,6.734,8.98,1.013,4.668,6.684,3.906,0.8955,2.057,0.4448,0.0248,0.5835,0.08954,1.589,4.17,1.272,1.362,0.089,1.459,2.572,4.695,4.184,2.121,7.086,0.3477,4.164,8.06,C57BL6J-638850.50
,3.39356744520645,8.39191199032424,9.4,8.39,0.486,7.69,0.4407,6.96,9.055,0.7124,5.25,6.375,4.453,0.5254,2.447,1.029,0.02432,0.1837,0.1208,1.446,3.893,1.176,2.418,0.0933,1.9,3.291,3.816,3.826,2.777,6.6,0.45,3.438,8.04,C57BL6J-638850.50
,3.98612180158622,8.60470049885415,9.4,8.04,0.3762,6.71,0.4602,5.957,9.164,2.125,5.152,7.04,3.96,0.9883,2.219,0.454,0.00277,0.8276,0.0754,1.839,3.926,0.982,0.6797,0.1334,0.977,3.031,5.55,4.23,2.389,6.78,0.3225,5.242,7.92,C57BL6J-638850.50
1.01715595610095e+18,3.04911101125659,8.01542113992729,9.4,8.15,0.4045,7.59,0.3887,6.715,9.23,1.796,4.836,6.684,4.64,1.003,1.726,0.3638,0.0248,0.649,0.1007,1.828,3.232,1.392,1.075,0.1011,1.305,3.03,5.18,4.45,2.676,6.883,0.524,4.65,8.28,C57BL6J-638850.50
,3.04429029477706,7.74235774788288,9.4,7.96,0.8706,9.76,0.798,5.58,9.21,0.702,4.18,4.9,4.863,0.3308,2.15,1.942,0.02203,0.2302,0.0949,1.179,3.395,0.951,2.057,0.2057,1.81,3.988,4.207,3.36,4.742,5.816,0.698,3.316,7.383,C57BL6J-638850.50
1.01715595620074e+18,3.6463081582228,8.38858708372216,9.4,8.234,0.3179,9.56,0.5254,7.09,9.26,0.924,4.76,4.883,4.06,0.5894,3.477,0.535,0,0.837,0.10876,1.756,4.797,1.186,1.66,0.05325,1.429,3.559,4.855,2.428,4,7.094,0.3682,3.934,7.676,C57BL6J-638850.50
1.01715595620095e+18,2.98806413705346,7.54580791376107,9.4,7.75,0.352,5.844,0.3086,6.105,8.42,0.6035,4.188,7.266,2.777,0.777,2.111,0.4512,0.001405,1.099,0.127,0.8447,4.797,0.934,0.7285,0.03232,0.708,1.582,4.695,4.348,1.477,6.746,0.649,5.223,7.57,C57BL6J-638850.50
