cell_label,x,y,z,brain_section_label,Drd1,Drd2,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Mc4r,Npy1r,Npy2r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3
2.32052275183706e+38,4.05055278827063,5.92220804814235,3.51708313940824,-1.043,0,1.9630873,0.7863778,5.246472,0.7863778,0,0,2.60245,0,0.7863778,0,0,0,0,0,0,0,1.2924739,0,0.7863778,0.7863778,0
3.2705013001974e+38,4.04936631315482,6.05458473229663,3.51708313940824,-1.043,0,2.9963646,0.76382506,4.2055225,0.76382506,0,0,2.3751562,0,0.76382506,0,0,0,0,0,0,0.76382506,0,0,0,2.3751562,0.76382506
3.66182406771272e+37,4.08449457944303,6.02329474352106,3.51708313940824,-1.043,0,2.9068906,0.49185306,4.754887,0.85798097,0,0,2.5545888,0,0,0,0,0,0,0.85798097,0,0.49185306,0,0,0.49185306,2.4512112,0.49185306
3.92353064616341e+37,4.08817838463718,5.91993569295719,3.51708313940824,-1.043,0,2.8395355,0,4.717857,1.6100534,0,0,1.6100534,0,0,0,0,0,0,0,0,0,0,0,0,2.1443899,0
4.75393417097289e+37,4.01728925324497,6.02827415762694,3.51708313940824,-1.043,0,2.732716,0,4.9153523,0.95693123,0.95693123,0,3.2434542,0,0,0,0,0,0,0,0,0,0,0,0,1.5272471,0.95693123
5.89559707608488e+37,4.07418712907555,5.96452574653597,3.51708313940824,-1.043,0,2.474506,0,4.597125,0.8708068,0,0,1.4099994,0,0,0,0,0,0,0,0,0.50013167,0,0,0.8708068,2.474506,0.50013167
1.20776900689217e+37,4.07897112091939,6.16941389797185,3.51708313940824,-1.043,0,2.4535162,0.49266848,5.6275587,0.49266848,0,0,1.9446017,0,0.49266848,0,0,0,0,0,0,0,0.49266848,0,0,0,0
1.21162199369606e+37,4.06205759826487,6.13648096011759,3.51708313940824,-1.043,0,2.6262357,0,4.691301,0,0,0,2.84979,0,0,0,0,0,0,0,0,1.618075,0,0,0,2.0371985,0
2.35608575349593e+37,4.10399326718518,6.14876284555831,3.51708313940824,-1.043,0,2.2236042,0,5.127342,0.93933725,0,0,2.2236042,0,0.68864113,0,0,0,0.3850249,0,0,0.3850249,0,0,0,1.7853658,0
2.76261197277553e+38,4.00842643735685,6.17015724926187,3.51708313940824,-1.043,0,2.7382767,0,4.677047,1.8160721,0,0,2.4361942,0,0,0,0,0,0,0.7051401,0,0,0,0,0.7051401,1.5315232,0
7.57628441408904e+37,4.17469059935898,6.12198095745174,3.51708313940824,-1.043,0,2.0325575,0,5.778126,1.4680381,0,0,2.180437,0,0,0.5276845,0,0,0,0,0,0.5276845,0.5276845,0,0.5276845,0,0
1.53174630905338e+38,4.39733370368751,6.44955189263245,3.59143993666362,-1.044,0,2.061974,0,5.4019866,1.3717185,0,0,0,0,0,0,0,0,0,0,0,1.3717185,0,0,0,0,0
1.95579424352056e+38,4.41581465190705,6.425597011588,3.59143993666362,-1.044,0,0,0,2.0371985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.78563719251645e+36,4.42382345005842,6.43763368800623,3.59143993666362,-1.044,0,2.9926064,0,4.8303475,1.7310541,0,0,0.47156945,0,0,0,0,0,0,0,0,0.47156945,0.47156945,0,0.47156945,0,0
9.14555548741696e+36,4.54959201208222,6.44742760276387,3.59143993666362,-1.044,0.8014543,2.1186445,0,5.6339293,1.3136605,0.4556795,0,1.0801703,0.4556795,0,0,0,0,0,0,0,0,0.4556795,0,0,0.4556795,0.8014543
2.13602993732667e+38,3.98970329041961,6.2979226830186,3.59143993666362,-1.044,2.0210617,2.4823928,1.338802,3.7263186,2.0210617,0,0,2.4823928,0,0,0,0,0,0,1.338802,0,0,0,0,0,3.1122093,1.338802
1.01950188707966e+38,4.14681826215211,6.30653482129622,3.59143993666362,-1.044,0,3.1976566,0,4.510906,1.4939516,0,0,1.8971981,0,0,0,0,0,0,0.9322857,0,0,0.9322857,0,0,2.4702725,0
1.25696251408092e+38,4.12588537860935,6.34720298325366,3.59143993666362,-1.044,0,2.9199922,0,5.2970366,2.4273238,0,0,3.4399729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32029711945343e+38,4.16997238167621,6.32404118103788,3.59143993666362,-1.044,1.1009468,2.5756676,0,5.2486935,1.5401547,0.46639365,0,1.3372004,0,0,0,0,0,0,0,0,1.5401547,1.1009468,0,0,1.1009468,0
1.93133116037982e+38,4.15873045271969,6.33947382285347,3.59143993666362,-1.044,0,3.0256374,0,5.2148,1.4226679,0,0,2.124863,0,0.5060962,0,0,0,0,0,0,0.5060962,0.5060962,0.5060962,0,0.88002247,0
2.01385046192221e+38,4.13676496738626,6.258866393873,3.59143993666362,-1.044,0,2.7140253,0,5.1935186,1.0788144,0,0,1.0788144,0,0,0,0,0,0,0,0,0,0,0,0,2.7140253,0
2.16421638548902e+38,4.03639204859709,6.21759940723852,3.59143993666362,-1.044,0.40379277,2.6983705,0,4.63811,1.8415108,0,0,1.5547795,0,0,0,0,0,0,0.40379277,0,0.7189317,0,0,0.9774222,2.5471342,0
2.24721533844289e+38,4.11123616431893,6.23379504746958,3.59143993666362,-1.044,0.349416,2.353513,0,5.4512434,1.5451348,0.349416,0,2.353513,0.63048893,0.63048893,0,0,0,0,0,0,0.63048893,1.4028689,0,0,0.349416,0.63048893
2.701937518069e+38,4.17413061200677,6.33593585058045,3.59143993666362,-1.044,0.47306964,3.1311276,0,5.314913,1.5559627,0.82872856,0,1.5559627,0,0,0,0,0,0,0,0,0.82872856,0,0,0,1.3517634,0.47306964
2.97593223544066e+38,4.16941373647441,6.26524773084868,3.59143993666362,-1.044,0,3.7107263,0,5.3109827,0,0,0,3.0454104,0,0,0,0,0,0,0,0,0,0,0,1.1435908,2.816909,0
3.28929447680872e+37,4.12239609981492,6.36608322079198,3.59143993666362,-1.044,0,2.9774692,0,5.341174,0,0,0,3.262289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.59033440397152e+37,4.08053484517866,6.28562819800812,3.59143993666362,-1.044,0,2.8800395,0,4.961111,0.8716759,0,0,2.3642745,0,0,0,0,0,0,0,0,0.8716759,0.35230172,0,0.35230172,0.35230172,0
6.18477971752072e+37,4.14950953918743,6.27799977847462,3.59143993666362,-1.044,0.47457942,2.4018064,0,5.2627807,1.3550458,0,0,1.1167235,0,0,0.47457942,0,0,0.47457942,0.47457942,0,0,0,0,0,2.690011,0.47457942
6.36543803174278e+37,4.03905115315734,6.35449307895794,3.59143993666362,-1.044,0,2.8971653,0,5.4505076,0.85295886,0,0,0.85295886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.53786218038181e+37,4.09568023139828,6.32634009966395,3.59143993666362,-1.044,0,2.666432,0,4.630605,2.1908405,0,0,3.309509,0,0.6729102,0,0,0,0,0,0,1.1299895,0.6729102,0,0,0.6729102,0
1.01805655294419e+38,4.18981545004228,6.3773820556888,3.59143993666362,-1.044,0,2.8107574,0,5.5139394,1.1948789,0.51576495,0,1.6547838,0,0,0,0,0,0,0.51576495,0,0,0,0,0,0.51576495,0
1.48537397618375e+38,4.2106355614849,6.31813372479293,3.59143993666362,-1.044,0,2.5349054,0,5.0210238,1.4845357,0,0,1.9989601,0,0,0,0,0.37819174,0,0.37819174,0,0.92534274,0.37819174,0,0.92534274,1.9989601,0
1.5399847196002e+38,4.35171870756929,6.33638784888533,3.59143993666362,-1.044,0,2.296377,0.72424656,5.3026924,0.9840836,0,0,2.779961,0,0,0,0,0,0,0,0,0.9840836,0,0,1.2041878,0,0
1.78252592604583e+38,4.39206821427643,6.33051826859176,3.59143993666362,-1.044,0,2.8133163,0,4.254515,2.0052176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80876449924666e+38,4.19066945408084,6.31029877237237,3.59143993666362,-1.044,1.2303742,2.33309,0,4.967688,2.1262116,0,0,1.8846201,0,0,0,0,0,0,0,0,0.74255747,0,0,0,1.8846201,1.2303742
1.90531830387334e+38,4.25314129531586,6.35001443590283,3.59143993666362,-1.044,0,2.8923347,0.8504705,4.9780755,2.0746272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26705443694254e+38,4.34320112504763,6.28222828934847,3.59143993666362,-1.044,0,3.169925,0,4.807355,0.4150375,0,0,2.8744693,0,0,0,0,0,0,0,0,0.4150375,0.4150375,0,0.4150375,1.4150375,0.4150375
2.26984441260786e+38,4.30554573534983,6.35476963732495,3.59143993666362,-1.044,0,2.5151455,0.55743986,5.108003,0.9585166,0.9585166,0,1.5293819,0,0,0,0,0,0,0,0,0.9585166,1.5293819,0,0,0,0
2.30276320915041e+38,4.27184960080883,6.34556357830625,3.59143993666362,-1.044,1.3993325,2.5639844,0,4.765785,2.0961237,0,0,2.0961237,0,1.3993325,0,0,0,0,0,0,0,0,0,1.3993325,0,0
2.36529616913181e+38,4.27440909277799,6.25423845843249,3.59143993666362,-1.044,0.37439552,2.9662116,0,4.908671,1.6201519,0,0,1.6201519,0,0,0,0,0,0,0,0,0.91753787,0.6713773,0,0.37439552,0.37439552,0.37439552
2.61488063476158e+37,4.24242105162756,6.35238553183393,3.59143993666362,-1.044,0.7145631,2.178053,0,5.5786967,0.97194207,0.40107673,0,3.1196604,0,0.40107673,0,0,0,0,0,0,0,0.7145631,0.40107673,0,0.7145631,0
2.8788551222662e+38,4.19506671751068,6.39226677232825,3.59143993666362,-1.044,0,3.2392154,0,4.951102,1.3420173,0,0,1.3420173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.01958645383172e+38,4.36181192056655,6.27549127325336,3.59143993666362,-1.044,0,2.8666103,0,4.9195666,2.1575036,0.70429605,0,1.1754919,0,0,0,0,0,0,0.3947059,0,0,0.3947059,0,0.70429605,0.3947059,0
3.14328062593518e+37,4.20580962500155,6.31690327952526,3.59143993666362,-1.044,0,2.5352182,0.52211475,5.1298013,1.2067534,0.52211475,0,0.9046709,0,0,0,0,0,0,0,0,0,1.2067534,0,0,0,0.52211475
3.35112840623464e+38,4.25726345232638,6.28174461832345,3.59143993666362,-1.044,0,3.1961803,0,5.1965055,0.51576495,0,0,2.4053173,0,0.8949179,0,0,0,0,0,0,0.51576495,0.51576495,0,0.51576495,1.1948789,0
3.78167415013054e+37,4.27315420509496,6.35073713846715,3.59143993666362,-1.044,0,2.5246367,0,5.3719573,1.7558032,0,0,0.6729102,0,0,0,0,0,0,0,0,0,1.1299895,0,1.1299895,0.6729102,0
8.32372720155109e+37,4.21272158063919,6.39547283989882,3.59143993666362,-1.044,0,2.4170747,0,5.0528846,1.8205564,0,0,1.6646806,0,0,0,0,0,0,0.44545034,0,0.7853231,0.7853231,0,0,0.44545034,0
8.57981532380434e+37,4.19878470318896,6.29128073540479,3.59143993666362,-1.044,0,3.1595876,0,5.254469,1.6268378,0,0,1.8098359,0,0.5035224,0,0,0,0,0,0,0,0.5035224,0,0,1.4172086,0
8.65648484743976e+37,4.26024953097485,6.37819394823567,3.59143993666362,-1.044,0,2.9112403,0,5.190306,1.4915178,0.44611785,0,0.7863778,0,0,0.44611785,0,0,0,0,0,0,1.0615053,0,0.7863778,0,0
1.01517898573387e+38,4.48039004805009,6.35469770152835,3.59143993666362,-1.044,1.7273153,3.0395281,0,4.38773,1.4506613,0,0,1.1080598,0,0.36612788,0,0,0,0,0.36612788,0,0.36612788,0.657894,0,0,1.4506613,0.36612788
1.08083318856925e+38,4.44245637893848,6.26358632217314,3.59143993666362,-1.044,1.0359793,2.1421328,0.83824897,3.4908812,1.6327382,0.60904807,0,1.0359793,0,0.33642766,0,0,0,0,1.0359793,0,0.33642766,0,0.33642766,0.60904807,1.5050697,0
1.13872641914422e+38,4.45745514142724,6.25112036367712,3.59143993666362,-1.044,0,3.1601024,0,5.2597613,0.84309393,0.84309393,0,1.3717185,0,0,0,0,0,0,0.84309393,0,0,0,0,0.84309393,0,0.84309393
1.38336751988267e+38,4.55017895724922,6.34086621160591,3.59143993666362,-1.044,1.0081607,2.515917,0,4.6974688,1.5958332,0,0,1.0081607,0,0,0,0,0,0,0,0,0.74349785,0,0,1.0081607,0,0.41912362
1.74212790290166e+38,4.52240126848566,6.39393875840409,3.59143993666362,-1.044,0.5401746,2.5839121,1.4939516,5.3402386,1.4939516,0.5401746,0,0.5401746,0,0.5401746,0,0,0,0,0,0,0.5401746,0.9322857,0,0,0.9322857,0
1.84604334943984e+38,4.46029147335207,6.35353602497079,3.59143993666362,-1.044,0,0,0,4.940838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87784892237021e+38,4.45783738118642,6.35992472830764,3.59143993666362,-1.044,0,3.3471656,0,5.114661,2.0210617,0,0,1.6036992,0,0,0,0,0,0,0,0,1.0140753,0,0,1.0140753,0,0
2.06594393494075e+38,4.49528027743163,6.35363130404409,3.59143993666362,-1.044,0.4814958,3.2203298,0,4.783706,1.9158396,0.4814958,0,0.4814958,0,0,0,0,0,0,0,0,0.4814958,1.1299894,0,0,2.7955294,0
2.09586342391407e+38,4.50761149268607,6.31327281165155,3.59143993666362,-1.044,0,2.2870576,0,4.747959,1.1975713,0.82872856,0,1.3517634,0,0.3319419,0,0,0,0,0,0,0,0.82872856,0,0.60161376,2.9006567,0.3319419
2.49592281997483e+38,4.57306197558133,6.36976361468275,3.59143993666362,-1.044,0,2.8811452,0,5.4412503,1.642678,1.642678,0,0,0,1.0435016,0,0,0,0,0,0,0,0,0,0,0,1.0435016
2.52511696396394e+38,4.49600660601373,6.30142246375339,3.59143993666362,-1.044,0,2.8314004,0,5.262494,0.7482368,0.7482368,0,1.603699,0,0,0,0,0,0,0,0,0,0,0,0.7482368,1.8948971,0.7482368
2.52804829214368e+38,4.56281335209929,6.34033334918814,3.59143993666362,-1.044,0,2.798247,0.5441389,5.1900854,1.6143206,0,0,1.3804659,0,0,0,0,0,0,0,0,0.5441389,0.93832314,0,0.29757282,1.7184159,0
2.97899582248007e+38,4.51246664334667,6.32949454150709,3.59143993666362,-1.044,0.45221755,1.8387464,0,5.061623,2.226945,0,0,0,0,0,0,0,0,0,0,0,1.0734259,0.45221755,0,1.0734259,1.9800739,0.79600227
3.19208295295256e+38,4.50127832590629,6.33042903467082,3.59143993666362,-1.044,0,2.3830037,0,5.265942,1.26628,0,0,1.26628,0,0,0,0,0,0,1.26628,0,0.953777,0,0,0,0.5543123,0
3.35506442640684e+38,4.49007967787147,6.40826694148811,3.59143993666362,-1.044,0,2.2621806,0,5.6421576,1.1799697,0.5078268,0,1.1799697,0,0,0,0,0,0,0,0,0.5078268,1.8202566,0,0,0,0.5078268
3.90638794534643e+37,4.5012711579954,6.28806631106238,3.59143993666362,-1.044,0,2.6202378,0,5.484215,0.59917635,0,0,1.3474131,0,0,0,0,0,0,0,0,0,0.59917635,0,0.59917635,2.355809,0
4.25615316912923e+37,4.38912636169232,6.40916896115291,3.59143993666362,-1.044,0.6115679,2.0591867,0,4.6899805,1.6376915,0,0,1.36947,0,0,0,0,0,0,0,0,0.6115679,0,0,0,0,0
4.9463122748162e+37,4.48836196111511,6.34463342047122,3.59143993666362,-1.044,0.5104453,3.1803558,0,5.0557694,1.1848956,0.5104453,0,1.1848956,0,0,0,0,0,0,0,0,0.5104453,1.1848956,0,0,1.4318686,0
5.82511275373592e+37,4.46330347849003,6.40284502340857,3.59143993666362,-1.044,0,2.530225,1.2033353,5.928959,1.6650243,0.5202845,0,0.9018621,0,0.5202845,0,0,0,0,0,0,0,0.9018621,0,0.9018621,0,0
6.82090545811049e+37,4.5191110442465,6.38621718102276,3.59143993666362,-1.044,0,2.613194,0,5.184465,1.9229386,0.9490857,0,1.5166696,0,0,0,0,0,0,0,0,0,0,0.55122006,0.55122006,0,0.55122006
9.67332290984731e+37,4.49548811874083,6.36417847009917,3.59143993666362,-1.044,0.5627326,2.9408996,0,4.841456,0,0.5627326,0,1.2816643,0,0.5627326,0,0,0,0,0,0,0,0.9665253,0,0,1.2816643,0.5627326
1.05107553321358e+38,4.75135410938311,6.34434629557931,3.59143993666362,-1.044,0,2.5489926,0.40434036,5.230881,1.5562587,0.71981186,0,0.9785259,0,0,0,0,0,0,0,0,0,0.9785259,0,0,0,0
1.53956799550525e+38,4.75267060872605,6.42392614157523,3.59143993666362,-1.044,0.67214286,2.2801685,0,6.063322,1.8759651,0.37486586,0,0.918506,2.6646972,0,0,0,0,0,0,0,0.37486586,1.1288714,0,0.67214286,1.1288714,0
1.93282491264837e+38,4.7675420295273,6.43980369784414,3.59143993666362,-1.044,0,2.33309,0,5.82961,0,0.74255747,0,0,0.74255747,0,0,0,0,0,0.74255747,0,0,0.74255747,0,0,0,0
2.89967876645477e+38,4.62816880444124,6.35576028195308,3.59143993666362,-1.044,0.9103432,3.1563046,0,4.407919,1.2136514,0,0,1.6774999,0,0,0,0,0,0,0.5258146,0,0.9103432,1.2136514,0,0.9103432,1.863335,0
2.93006331560013e+38,4.73323829041174,6.30950724752009,3.59143993666362,-1.044,0,2.7955294,0,5.541078,1.5757734,0,0,1.5757734,0,0,0,0,0.7314591,0,1.2145195,0,0,0,0.7314591,0.7314591,0,0
3.75509781342234e+37,4.76552419147652,6.30104275038303,3.59143993666362,-1.044,0,2.8857815,0,5.3401484,1.112374,0.6608425,0,1.112374,0,0,0,0,0,0,0.6608425,0,0,0,0,1.4557633,1.4557633,0.6608425
4.69976880072574e+37,4.64560353274319,6.28438622095821,3.59143993666362,-1.044,0,3.987061,0,4.714638,1.3136605,0,0,1.3136605,0,0,0,0,0,0,0,0,0,0,0,0,1.989658,1.3136605
8.05674010331232e+37,4.71885974947292,6.38788458451261,3.59143993666362,-1.044,0.4408335,2.5857885,0,5.383437,1.4786828,0.4408335,0,0.4408335,0.4408335,0,0,0,0,0,0,0,0.7780206,0.7780206,0,0.4408335,1.0511389,0
1.23075229000131e+38,4.84833582585141,6.2996246916487,3.59143993666362,-1.044,1.0925364,1.707071,2.0071824,4.6090884,1.0925364,0.8114635,0,1.3276768,0.46204755,0.46204755,0,0,0,0,0,0,1.0925364,0,0.46204755,0.8114635,0,0.8114635
1.26329404644278e+38,4.86040222121122,6.32132945724803,3.59143993666362,-1.044,0,3.5556471,0,5.536839,1.1344854,0,0,0,1.1344854,0,1.1344854,0,0,0,0,0,0,1.1344854,0,0,0,0
1.45744197457279e+38,4.8002151699185,6.39144112349432,3.59143993666362,-1.044,0,2.0631714,0.5401746,5.63209,0,0.9322857,0,0,0.9322857,0,0,0,0,0,0,0,0,0.9322857,0,0,0.5401746,0
1.51261852035661e+38,4.95530917207998,6.27199135865389,3.59143993666362,-1.044,0.8921711,1.4393221,0,5.0672407,2.1453083,0,0,0,0,0,0,0,0,0,0,0,0.8921711,0,0,0,0.8921711,0
