cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.01813561410145e+18,3.92845888556518,7.95604315388348,10.4,8.07,0.742,9.18,0.772,7.02,1.979,0.3435,2.43,1.097,1.174,0.3933,3.803,1.3955,0.04865,0.05222,0.1564,1.038,3.742,0.564,3.643,0.3257,3.2,5.004,3.666,2.89,8.46,6.984,0.7266,3.947,7.254,C57BL6J-638850.55
1.01813561410146e+18,3.89018085782007,7.74975817300631,10.4,8.164,0.239,9.14,0.5405,3.6,2.475,0.4307,0.88,0.6113,1.217,0.4915,1.287,0.3875,0,0,0.291,2.426,1.869,0.04288,3.828,0,2.97,5.855,0.84,2.217,8.08,6.633,0.2389,3.283,2.656,C57BL6J-638850.55
1.01813561410145e+18,3.94761902409081,7.99562923477052,10.4,7.883,0.9253,8.96,1.021,6.2,2.902,0.4275,2.264,0.9834,2.535,0.398,3.402,2.234,0.02432,0.2073,0.2725,1.301,4.055,0.415,2.822,0.2386,2.066,4.523,3.934,3.24,7.707,6.984,0.4805,3.482,5.582,C57BL6J-638850.55
1.01813561410145e+18,4.02092446252322,7.91593972960177,10.4,8.14,0.4707,9.164,0.7354,4.816,2.678,0.4514,1.117,0.4834,1.358,0.3794,1.949,0.4568,0,0.02126,0.2069,2.38,2.691,0.0632,3.494,0.02129,2.824,5.703,1.285,2.04,8.234,7.164,0.2216,3.424,3.959,C57BL6J-638850.55
1.01813561410146e+18,3.9192106267881,7.69620197319233,10.4,8.07,0.1573,8.93,0.614,3.018,2.213,0.3442,1.208,0.3203,1.147,0.4475,0.784,0.4016,0,0.0329,0.1171,2.7,1.374,0,3.516,0,2.777,6.066,0.3867,1.71,7.848,5.5,0.1929,3.041,1.416,C57BL6J-638850.55
1.01813561410146e+18,3.96127645378395,7.68774613376174,10.4,8.29,0.2678,9.04,0.592,2.93,2.244,0.5537,0.879,0.3706,1.286,0.4043,0.9004,0.5425,0,0,0.2426,2.527,1.885,0.02255,3.557,0.02129,2.86,6.07,0.6914,1.837,8.055,6.355,0.1776,3.332,1.501,C57BL6J-638850.55
1.01813561410145e+18,3.87696559500561,7.82027371259963,10.4,8.086,0.3323,9.02,0.7793,3.584,2.637,0.5356,0.9907,0.4568,1.398,0.515,1.027,0.4285,0,0,0.3154,2.586,2.281,0.04288,3.494,0.02129,2.797,6.43,0.906,1.866,8.195,6.508,0.189,3.275,2.021,C57BL6J-638850.55
1.01813561410146e+18,3.94210765187326,7.65037415153608,10.4,7.965,0.1511,8.78,0.57,2.947,2.014,0.338,1.322,0.2559,0.9727,0.2927,0.8716,0.3691,0,0.0658,0.09283,2.775,1.137,0,3.648,0,2.959,5.945,0.324,1.474,7.76,4.715,0.1263,2.871,1.327,C57BL6J-638850.55
1.01813561410145e+18,3.89013846493341,7.87466913885199,10.4,8.22,0.5205,9.27,0.522,4.895,2.701,0.2527,1.8,0.726,1.171,0.2318,2.195,0.4607,0,0.08026,0.1501,1.659,2.941,0.0921,2.951,0.04507,2.873,5.734,1.617,2.092,7.945,7.152,0.277,3.328,4.113,C57BL6J-638850.55
1.01813561410145e+18,3.74874693242008,7.80909060813842,10.4,7.805,0.1259,8.56,0.4854,3.04,2.021,0.3245,1.6045,0.124,0.7075,0.5396,0.5312,0.3398,0,0.0329,0.0689,2.838,1.101,0,3.613,0,2.652,6.547,0.2372,1.724,7.875,3.848,0.1608,2.842,0.869,C57BL6J-638850.55
1.01813561410145e+18,3.94370813842735,7.95084624218328,10.4,7.844,0.2927,8.71,0.5566,2.914,2.41,0.421,1.653,0.2103,1.059,0.4038,0.723,0.3425,0,0.0329,0.02039,2.715,1.664,0,3.193,0,2.479,6.21,0.326,1.746,7.9,4.7,0.1428,2.854,1.296,C57BL6J-638850.55
1.01813561410146e+18,3.92513416672169,7.68464231944111,10.4,8.09,0.1276,8.914,0.6567,3.188,2.111,0.4783,0.937,0.1901,0.976,0.4993,1.027,0.4043,0,0.0329,0.2239,2.783,1.077,0,4.03,0.02129,2.857,6.02,0.5713,1.877,8.03,5.324,0.1277,3.072,1.744,C57BL6J-638850.55
1.01813561420145e+18,3.87504690161534,7.73384708811955,10.4,8.125,0.277,9.195,0.6206,3.893,2.646,0.4746,0.839,0.7734,1.1875,0.5244,1.547,0.457,0,0,0.3735,2.393,2.404,0.04288,3.896,0.02129,3.154,6.207,0.9863,2.29,8.375,6.88,0.1512,3.7,2.729,C57BL6J-638850.55
1.01813561410146e+18,3.90635154938105,7.72420047675873,10.4,8.125,0.0715,8.93,0.5938,3.273,2.102,0.4138,0.856,0.3726,0.901,0.4172,1.071,0.406,0,0,0.2578,2.713,1.301,0,4.07,0.02129,2.941,6.32,0.584,1.982,8.16,5.605,0.11914,3.111,1.909,C57BL6J-638850.55
1.01813561410145e+18,3.87852302847408,7.80848931934437,10.4,7.91,0.1946,8.71,0.5737,2.836,2.312,0.436,1.423,0.2546,1.088,0.4626,0.4612,0.417,0,0,0.0395,3.072,1.274,0,3.598,0,2.658,6.54,0.2969,1.465,8.01,4.844,0.0988,3.002,0.4834,C57BL6J-638850.55
1.01813561410145e+18,3.85719283580748,7.83104017296447,10.4,8.11,0.3901,9.04,0.776,3.799,2.572,0.609,0.8555,0.559,1.43,0.534,1.503,0.4775,0,0,0.32,2.621,2.469,0.0632,3.51,0.02129,3.086,6.195,1.112,1.873,8.3,6.73,0.1512,3.453,2.703,C57BL6J-638850.55
1.01813561420145e+18,3.85552991172996,7.74740571377362,10.4,8.11,0.1982,8.92,0.704,2.94,2.537,0.4243,0.997,0.3118,1.221,0.4026,0.844,0.453,0,0,0.1947,2.92,1.414,0,3.695,0.02129,2.88,6.285,0.4927,1.595,8.02,5.805,0.1678,3.215,1.328,C57BL6J-638850.55
1.01813561410145e+18,3.90515061019307,7.86123182009894,10.4,8.13,0.3535,9.17,0.567,3.924,2.479,0.48,0.727,0.7114,1.115,0.4036,1.454,0.4597,0,0,0.325,2.193,2.121,0.0835,4.137,0.02129,3.21,6.1,1.373,2.287,8.445,7.004,0.2012,3.422,2.936,C57BL6J-638850.55
1.01813561410146e+18,3.89729895781878,7.7335515326615,10.4,8.14,0.1525,9.01,0.588,2.998,2.32,0.446,0.8076,0.4863,1.064,0.4421,0.8286,0.456,0,0,0.253,2.682,1.39,0,3.799,0.02129,2.998,6.24,0.58,1.917,8.04,5.914,0.2192,3.244,1.346,C57BL6J-638850.55
1.01813561410145e+18,3.87710385732348,7.88720606767019,10.4,8.2,0.1958,9.086,0.667,3.559,2.541,0.4163,0.9014,0.363,1.153,0.4324,1.148,0.3867,0,0.0329,0.2668,2.547,1.366,0.02255,4.01,0.02129,2.871,6.14,0.7295,2.06,8.02,6.06,0.1763,3.188,2.334,C57BL6J-638850.55
1.01813561410146e+18,3.92951587045931,7.70435095132689,10.4,8.266,0.2212,9.11,0.5713,3.154,2.395,0.4746,0.8096,0.473,1.229,0.428,1.104,0.5156,0,0,0.2717,2.535,1.684,0.02255,3.812,0.02129,3.045,6.062,0.7275,1.938,8.055,6.438,0.1776,3.352,2.031,C57BL6J-638850.55
1.01813561410146e+18,3.97075877294831,7.68068588303372,10.4,8.305,0.1772,9.24,0.4968,3.656,2.055,0.3987,1.054,0.4858,1.2,0.435,1.235,0.495,0,0.0329,0.2183,2.188,1.623,0.04288,3.36,0,2.916,5.72,0.7817,2.031,7.77,6.484,0.1283,3.256,2.69,C57BL6J-638850.55
1.01813561410146e+18,3.88570979120626,7.72937351652439,10.4,8.28,0.2505,9.13,0.4626,3.32,2.326,0.527,1.098,0.3704,1.176,0.427,1.133,0.5938,0,0,0.2231,2.521,1.826,0.02255,3.607,0.02129,2.742,6.062,0.704,1.928,7.984,6.73,0.1512,3.244,2.154,C57BL6J-638850.55
1.01813561410145e+18,3.72309515554345,7.86993239827179,10.4,8.24,0.2474,9.164,0.5415,3.96,2.455,0.421,1.182,0.3982,1.206,0.386,1.174,0.5127,0,0.0329,0.16,2.582,1.653,0.02255,3.709,0.02129,2.85,6.19,0.661,1.721,7.85,6.4,0.2075,3.273,2.46,C57BL6J-638850.55
1.01813561410145e+18,3.97179058981662,7.9329504483511,10.4,8.17,0.2391,9.04,0.665,3.268,2.451,0.5728,1.08,0.4067,1.309,0.4739,1.015,0.509,0,0,0.2426,2.695,1.897,0.04288,3.566,0.02129,2.75,6.24,0.709,1.819,8,6.363,0.1941,3.238,1.877,C57BL6J-638850.55
1.01813561420145e+18,3.88339136091196,7.79132059710583,10.4,8.28,0.2688,9.234,0.543,3.385,2.371,0.4724,0.8945,0.499,1.033,0.4185,1.238,0.549,0,0,0.3784,2.393,1.825,0.0632,4.184,0.02129,3.04,5.957,1.038,2.107,8.35,6.96,0.2026,3.656,2.244,C57BL6J-638850.55
1.01813561420145e+18,3.86907004686088,7.79043746219553,10.4,8.09,0.1498,8.95,0.682,3.307,2.518,0.446,0.7783,0.291,1.072,0.4597,0.9116,0.4043,0,0,0.3445,2.945,1.359,0,4.152,0.02129,2.906,6.52,0.714,1.836,8.234,5.824,0.2155,3.197,1.757,C57BL6J-638850.55
1.01813561420145e+18,3.87574867011661,7.83974035899602,10.4,8.19,0.2856,9.086,0.623,3.33,2.506,0.4915,1.003,0.4592,1.28,0.3994,1.15,0.4077,0,0,0.291,2.576,1.792,0.04288,3.697,0.02129,2.836,6.066,0.9277,1.933,8.03,6.473,0.1512,3.135,2.06,C57BL6J-638850.55
1.01813561420145e+18,3.85425025149691,7.87021020349678,10.4,8.125,0.3071,9.04,0.6934,3.209,2.541,0.5386,1.015,0.4207,1.533,0.3992,0.953,0.4563,0,0,0.1753,2.666,2.156,0.02255,3.299,0.02129,2.717,6.375,0.7363,1.758,8.05,6.523,0.2181,3.176,1.826,C57BL6J-638850.55
1.01813561410146e+18,3.90521708610783,7.69268562342844,10.4,7.68,0.1686,8.38,0.414,2.969,1.913,0.3867,1.845,0.0876,0.6113,0.5576,0.4128,0.311,0,0,0.0932,2.805,1.322,0,3.318,0,2.574,6.793,0.1512,1.954,7.875,3.154,0.1594,2.93,0.64,C57BL6J-638850.55
1.01813561410145e+18,3.90139388665769,7.79358809209558,10.4,8.16,0.4907,9.24,0.547,5.316,2.148,0.3716,1.295,0.818,1.032,0.4604,2.312,0.5166,0,0,0.2344,1.659,2.824,0.1909,3.941,0.04507,3.365,5.92,2.357,2.371,8.61,7.38,0.31,3.482,4.375,C57BL6J-638850.55
1.01813561410146e+18,3.87750315680583,7.74586961776773,10.4,8.2,0.2172,9.08,0.587,3.48,2.336,0.5225,1.108,0.3132,1.218,0.456,1.005,0.4854,0,0.0329,0.2717,2.537,1.635,0.02255,3.535,0.02129,2.76,6.33,0.6196,1.914,7.81,6.156,0.1678,3.072,1.881,C57BL6J-638850.55
1.01813561410145e+18,3.83415670772272,7.75641070168454,10.4,7.72,0.1469,8.41,0.2979,2.96,1.732,0.3425,1.697,0.1167,0.584,0.5815,0.4104,0.2632,0,0.0329,0.0932,2.574,1.192,0,3.236,0,2.709,6.14,0.07623,1.875,7.715,3.025,0.1517,2.945,0.508,C57BL6J-638850.55
1.01813561410145e+18,3.86983003710408,7.86496122114151,10.4,8.125,0.1907,8.98,0.8354,3.07,2.512,0.4712,0.7505,0.348,1.015,0.5483,0.9243,0.3833,0,0,0.422,2.83,1.349,0.02032,4.42,0.02129,3.033,6.402,0.801,1.977,8.36,5.934,0.2192,3.393,1.573,C57BL6J-638850.55
1.01813561410146e+18,3.95108576373026,7.6742237784689,10.4,7.7,0.178,8.51,0.5425,3.055,2.21,0.3628,1.809,0.0881,0.8535,0.5796,0.4395,0.336,0,0,0.04465,2.99,1.419,0,3.473,0,2.451,6.754,0.2239,1.81,8.12,4,0.1901,2.943,0.799,C57BL6J-638850.55
1.01813561410145e+18,3.97888434994374,7.92651415425103,10.4,7.895,0.1324,8.7,0.582,3.074,2.037,0.2878,1.337,0.2045,0.827,0.3164,0.4443,0.2942,0,0.0658,0.04465,2.52,1.173,0,3.291,0,2.578,6.516,0.2664,1.756,7.742,4.4,0.1343,2.816,0.823,C57BL6J-638850.55
1.01813561410145e+18,3.98748631180722,7.9270832339656,10.4,8.17,0.3047,9.055,0.7974,3.766,2.611,0.514,0.924,0.4067,1.263,0.4868,1.324,0.3838,0,0,0.291,2.61,1.898,0.04288,3.787,0.02129,2.85,6.227,0.9204,1.992,8.164,6.426,0.1225,3.24,2.562,C57BL6J-638850.55
1.01813561410146e+18,3.94834758299446,7.65794143101443,10.4,8.05,0.1823,8.83,0.6304,3.016,2.28,0.3403,1.274,0.2634,1.069,0.4739,0.5845,0.3713,0,0.0329,0.1414,2.729,1.314,0,3.639,0,2.822,6.504,0.3398,1.57,7.87,5.184,0.168,2.91,0.946,C57BL6J-638850.55
1.01813561410145e+18,3.84906690894829,7.86195834364916,10.4,8.13,0.2837,8.984,0.7817,3.102,2.463,0.5933,0.732,0.3323,1.333,0.4978,0.957,0.4597,0,0,0.311,2.844,1.898,0,3.77,0.02129,2.992,6.46,0.789,1.75,8.27,6.297,0.3027,3.408,1.832,C57BL6J-638850.55
1.01813561410145e+18,3.96390482399096,7.92652746063459,10.4,8.06,0.2283,8.98,0.553,3.46,2.488,0.4194,1.276,0.3706,1.28,0.3633,1.021,0.4783,0,0.0329,0.09766,2.693,1.596,0.02255,3.426,0.02129,2.686,6.22,0.4517,1.523,7.824,5.715,0.2441,2.936,1.874,C57BL6J-638850.55
1.01813561410145e+18,3.73378308561795,7.82853264335302,10.4,7.914,0.1508,8.695,0.5005,2.998,2.025,0.3787,1.428,0.2118,0.9995,0.522,0.6045,0.3186,0,0.0329,0.0395,2.678,1.26,0,3.209,0,2.633,6.324,0.2133,1.637,7.766,4.51,0.1385,2.852,0.9575,C57BL6J-638850.55
1.01813561410145e+18,3.73036312343633,7.81815832801765,10.4,7.78,0.1415,8.54,0.478,2.963,1.946,0.3232,1.501,0.146,0.7314,0.5527,0.3655,0.3137,0,0.0329,0.1123,2.72,1.034,0,3.578,0,2.717,6.89,0.1653,1.769,7.85,3.725,0.143,2.91,0.68,C57BL6J-638850.55
1.01813561410145e+18,3.99107746298386,7.89674718989278,10.4,8.164,0.5815,9.19,0.5723,5.54,2.426,0.4229,1.091,0.656,1.225,0.297,2.21,0.4885,0,0.02126,0.2568,1.826,3.12,0.1509,3.658,0.04507,3.217,5.914,2.1,2.264,8.54,7.56,0.2472,3.547,4.72,C57BL6J-638850.55
1.01813561410146e+18,3.89952242724221,7.71987652571541,10.4,8.1,0.1747,8.93,0.8154,3.27,2.508,0.3926,0.8823,0.2751,0.9556,0.475,0.8022,0.4019,0,0,0.3257,2.918,1.376,0,4.344,0.02129,3.084,6.547,0.682,1.715,8.37,5.695,0.1927,3.445,1.6,C57BL6J-638850.55
1.01813561410127e+18,3.74638699033232,7.77407684255645,10.4,7.7,0.153,8.41,0.4602,3.207,1.97,0.3916,1.885,0.0658,0.575,0.6074,0.4492,0.3877,0,0,0.1175,2.852,1.282,0,3.605,0,2.568,6.516,0.1685,1.868,8.016,3.475,0.1266,2.924,0.6685,C57BL6J-638850.55
1.01813561410127e+18,3.67225788891142,7.85378257321122,10.4,7.76,0.1285,8.5,0.3867,3.254,1.904,0.3457,1.76,0.124,0.6587,0.5034,0.432,0.3398,0,0.0329,0.0395,2.781,1.162,0,3.46,0,2.633,6.613,0.1721,1.813,7.855,3.709,0.1372,2.875,0.6987,C57BL6J-638850.55
1.01813561420145e+18,3.86889038763962,7.77001705844445,10.4,7.934,0.2695,8.79,0.6577,3.172,2.385,0.4888,1.327,0.2329,1.25,0.5386,0.4924,0.4429,0,0,0.1466,2.934,1.778,0,3.486,0.02129,2.588,6.71,0.4727,1.506,8.12,5.445,0.2136,2.977,1.004,C57BL6J-638850.55
1.01813561410146e+18,3.93541439736023,7.69989550832004,10.4,7.727,0.2463,8.59,0.524,3.13,2.176,0.4954,1.646,0.1744,1.045,0.3335,0.593,0.3684,0,0,0.04465,2.86,2.107,0,3.08,0,2.408,6.266,0.3328,1.814,8.2,4.707,0.168,2.988,1.0625,C57BL6J-638850.55
1.01813561410146e+18,3.95931493936526,7.66771559406775,10.4,8.16,0.3828,9.17,0.5796,4.414,2.438,0.4114,1.278,0.4934,1.276,0.3792,1.542,0.489,0,0.05414,0.1892,2.39,2.396,0.04288,3.48,0.02129,2.846,5.72,1.113,1.865,8.08,6.848,0.11334,3.287,3.371,C57BL6J-638850.55
1.01813561410145e+18,3.84946016290083,7.85450432049704,10.4,8.08,0.2181,8.914,0.6997,2.582,2.482,0.5015,0.9077,0.2825,1.293,0.511,0.6094,0.4797,0,0,0.277,3.045,1.638,0,3.76,0,2.865,6.688,0.6,1.549,8.21,5.95,0.2927,3.277,1.073,C57BL6J-638850.55
1.01813561410146e+18,3.9105326452934,7.70056142244669,10.4,8.25,0.3171,9.1,0.633,3.2,2.412,0.544,0.777,0.4485,1.382,0.488,1.107,0.492,0,0,0.325,2.414,2.15,0.02255,3.477,0.02129,2.979,6.176,0.811,1.974,8.13,6.773,0.2524,3.396,2.191,C57BL6J-638850.55
1.01813561410146e+18,3.89419429239813,7.7270567807965,10.4,8.11,0.1519,9.01,0.512,3.105,1.799,0.321,1.107,0.3489,1.032,0.183,0.833,0.386,0,0.09863,0.0291,2.27,1.286,0,2.885,0,2.752,5.598,0.412,1.627,7.555,5.36,0.1251,2.914,1.319,C57BL6J-638850.55
1.01813561420145e+18,3.89180370527155,7.88661964346021,10.4,8.086,0.3452,9.08,0.7817,3.922,2.715,0.554,0.976,0.5127,1.396,0.5034,1.322,0.4539,0,0,0.3154,2.727,2.602,0.04288,3.547,0.02129,2.887,6.336,0.973,1.919,8.35,6.758,0.2003,3.6,2.62,C57BL6J-638850.55
1.01813561410145e+18,3.8746264557578,7.81404542875048,10.4,8.14,0.2023,8.93,0.731,2.762,2.535,0.447,0.907,0.218,1.052,0.452,0.6064,0.4282,0,0,0.277,2.834,1.226,0,4.02,0,2.816,6.566,0.5938,1.77,8.06,5.742,0.1384,3.094,0.851,C57BL6J-638850.55
1.01813561410145e+18,3.93657925028696,7.93855038748452,10.4,8.055,0.284,9.016,0.8115,3.615,2.594,0.4888,0.8794,0.4277,1.278,0.534,0.9023,0.455,0,0,0.32,2.775,1.9375,0.04288,3.938,0.02129,2.844,6.547,0.972,1.749,8.35,6.38,0.2908,3.246,2.207,C57BL6J-638850.55
1.01813561410145e+18,3.89665835944387,7.80560410805344,10.4,8.23,0.3188,9.125,0.5347,3.092,2.217,0.539,1.008,0.4932,1.288,0.4067,0.9766,0.4653,0,0,0.2474,2.332,2.262,0.02255,3.178,0,2.863,6.16,0.8213,2.045,7.977,6.785,0.1527,3.219,1.841,C57BL6J-638850.55
1.01813561410145e+18,3.71625475767878,7.83954345981841,10.4,7.72,0.1469,8.41,0.2979,3.012,1.732,0.3425,1.697,0.1167,0.584,0.5547,0.3472,0.2632,0,0.0329,0.088,2.574,1.192,0,3.236,0,2.709,6.652,0.07623,1.875,7.715,3.025,0.1017,2.945,0.4705,C57BL6J-638850.55
