cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
,2.55713056438971,8.36890586707524,9.4,7.938,0.989,8.94,1.076,7.17,2.54,0.709,2.373,0.9653,1.752,0.3533,4.7,1.901,0.02432,0.1086,0.1556,1.182,3.678,0.6445,3.477,0.4185,2.707,4.793,3.785,3.7,7.973,6.938,0.5576,3.969,7.51,C57BL6J-638850.50
1.01715595620045e+18,1.97546300476128,7.94344757343622,9.4,7.797,1.011,8.84,1.249,7.004,2.555,0.7363,2.277,0.8677,1.797,0.2854,5.305,2.434,0.02432,0.0734,0.11066,1.19,4.055,0.855,3.637,0.812,2.783,4.18,4.406,4.293,8.05,6.53,0.879,4.27,8.01,C57BL6J-638850.50
1.01715595610026e+18,2.57721856071303,8.31649521064392,9.4,8.03,0.6987,9.22,0.575,6.86,2.393,0.3335,2.322,1.009,1.218,0.4885,4.31,0.982,0.04865,0.2886,0.2435,1.099,3.725,0.3333,3.145,0.4607,2.574,4.383,3.059,2.936,8.086,7.168,0.6387,3.764,7.2,C57BL6J-638850.50
1.01715595610026e+18,2.33280160493137,8.20688890560345,9.4,8.016,0.9565,9.04,1.04,7.17,2.307,0.553,2.123,0.8325,1.649,0.3164,5.004,2.195,0.02432,0.04977,0.2087,1.171,3.682,0.814,3.713,0.6577,2.834,4.14,4.004,3.904,8.14,6.71,0.6514,4.004,7.203,C57BL6J-638850.50
1.01715595610046e+18,2.33033250619813,8.01883590456572,9.4,8.15,0.638,9.29,0.454,6.793,2.03,0.2076,1.935,0.5522,0.884,0.3281,3.707,0.867,0.04865,0.136,0.1516,1.234,3.117,0.2744,3.525,0.317,2.879,4.832,2.805,2.803,8.4,7.426,0.4253,3.574,6.457,C57BL6J-638850.50
1.01715595610027e+18,2.60927959224529,8.43061503560106,9.4,7.777,1.076,8.77,1.241,7.117,2.793,0.752,2.186,0.929,1.998,0.4133,4.707,2.436,0.02432,0.10614,0.1343,1.181,3.91,0.8613,3.621,0.6514,2.658,4.188,4.414,4.41,7.777,6.492,0.645,4.137,7.38,C57BL6J-638850.50
1.01715595610045e+18,2.02644149456794,7.78361539028949,9.4,8.305,0.629,9.31,0.5947,6.695,2.334,0.2361,2.234,0.9966,1.145,0.2168,3.79,1.127,0.02432,0.0735,0.179,1.177,3.457,0.3098,3.541,0.305,3.072,4.617,3.174,2.725,8.39,7.33,0.518,3.693,6.297,C57BL6J-638850.50
1.01715595610045e+18,1.98534833042025,7.73863038107606,9.4,7.95,0.969,8.98,1.1045,6.547,2.725,0.4453,2.451,1.143,1.782,0.3152,3.484,2.123,0.02432,0.1321,0.1614,1.03,3.92,0.5474,3.088,0.02875,2.516,5.312,4.184,3.455,7.83,6.89,0.2942,3.691,6.008,C57BL6J-638850.50
1.01715595610045e+18,2.10264854778065,8.08031907309798,9.4,7.84,1.025,8.914,1.177,7.113,2.195,0.717,2.389,1.051,1.705,0.1243,5.19,1.896,0.02432,0.0588,0.05093,0.992,3.775,0.681,3.707,0.8496,2.727,3.959,4.137,3.754,7.87,6.54,0.816,3.953,7.645,C57BL6J-638850.50
1.01715595610027e+18,2.67136093129474,8.49114131823655,9.4,8.08,0.7695,9.07,0.9673,7.08,1.498,0.5146,2.287,0.751,1.386,0.3596,5.707,1.754,0.04865,0.10944,0.11066,1.119,3.96,1.008,3.707,0.9126,2.518,3.777,3.785,3.684,8.21,6.28,0.8633,4.383,7.844,C57BL6J-638850.50
1.01715595610026e+18,2.56710409476794,8.35716449259296,9.4,8.12,0.8994,9.06,0.8564,6.89,2.334,0.3882,1.877,0.8145,1.4375,0.2715,3.94,1.48,0.02432,0.0801,0.1343,1.269,3.236,0.517,3.777,0.3752,2.713,4.66,3.629,3.498,8.07,6.973,0.5127,3.615,6.62,C57BL6J-638850.50
1.01715595610045e+18,1.98025033496247,7.74574853116705,9.4,7.79,1.191,8.89,1.26,6.484,2.812,0.6377,2.506,1.067,1.968,0.3577,3.574,2.621,0.02432,0.09937,0.1373,0.874,4.29,0.6016,2.996,0.297,2.5,4.594,4.348,3.775,7.906,6.97,0.501,3.785,5.895,C57BL6J-638850.50
1.01715595610046e+18,2.47597145163956,8.01803526980785,9.4,8.11,0.8823,9.06,0.9434,6.977,1.709,0.4683,2.174,0.8354,1.352,0.559,5.816,1.746,0.07294,0.1876,0.1219,1.023,4.03,0.9565,3.705,0.864,2.535,3.844,3.707,3.549,8.24,6.207,0.8657,4.293,8.06,C57BL6J-638850.50
1.01715595610045e+18,1.96801969706985,7.78525962096633,9.4,8.18,0.6963,9.14,0.7236,6.71,2.295,0.3193,2.068,0.867,1.391,0.286,3.828,1.369,0.02432,0.1145,0.1343,1.261,2.918,0.5,3.352,0.297,2.596,4.7,3.412,3.146,7.996,6.71,0.552,3.486,6.35,C57BL6J-638850.50
1.01715595610045e+18,2.00347213772753,7.88250154851148,9.4,8.164,0.653,9.21,0.5254,6.395,2.451,0.299,2.031,0.968,1.348,0.3115,3.5,1.063,0,0.1439,0.11816,1.133,3.068,0.311,3.295,0.02129,2.87,5.594,3.162,2.668,7.984,7,0.3809,3.441,6.13,C57BL6J-638850.50
1.01715595610045e+18,2.02876290823749,7.91324803077932,9.4,7.016,2.127,7.867,1.99,6.836,3.654,0.786,2.162,1.893,2.79,0.335,4.168,2.89,0,0.1627,0.1649,0.718,2.555,0.184,1.925,0.4998,1.405,4.094,3.848,4.62,4.95,3.781,0.5435,1.968,6.2,C57BL6J-638850.50
1.01715595610045e+18,2.04366481830801,7.88863879917467,9.4,8.11,0.881,9.18,0.777,6.33,2.457,0.2988,2.18,0.9062,1.382,0.287,3.293,1.234,0.02432,0.10614,0.2175,1.237,3.16,0.4011,3.48,0.1891,2.809,4.766,3.322,3.146,8.08,7.28,0.4524,3.688,5.76,C57BL6J-638850.50
1.01715595610045e+18,2.14496521850922,8.01081266497904,9.4,8.11,0.3594,9.21,0.4465,4.082,2.68,0.446,1.09,0.87,0.9697,0.4192,1.301,0.4814,0,0,0.2668,2.205,2.48,0.04288,4.043,0,3.135,5.887,0.999,2.607,8.336,7.03,0.1532,3.686,3.26,C57BL6J-638850.50
1.01715595610045e+18,1.99626278358085,7.96959937315252,9.4,7.797,0.1323,8.69,0.5186,3.314,1.788,0.2659,1.367,0.1823,0.659,0.1973,0.7554,0.307,0,0.1316,0.07764,2.18,1.165,0,3,0,2.568,5.37,0.1962,1.805,7.613,4.203,0.191,2.816,1.009,C57BL6J-638850.50
1.01715595610045e+18,2.03291043792371,7.9736671230648,9.4,8.27,0.4888,9.3,0.5005,4.477,2.346,0.31,1.277,0.6577,1.022,0.3408,1.676,0.5425,0.02432,0,0.2585,1.924,2.521,0.1497,4.074,0.02129,3.152,6.008,1.96,2.412,8.484,7.516,0.2478,3.572,3.379,C57BL6J-638850.50
1.01715595610045e+18,2.10877114862139,8.0211732888,9.4,8.23,0.4678,9.32,0.509,5.45,2.404,0.284,1.179,0.669,0.8667,0.3733,2.096,0.4458,0,0,0.2764,1.91,2.414,0.12415,4.207,0.04507,3.197,5.88,1.757,2.383,8.52,7.47,0.263,3.771,4.74,C57BL6J-638850.50
1.01715595610045e+18,2.00626232408494,8.01941988957116,9.4,7.85,0.1812,8.64,0.543,3.51,2.062,0.3533,1.535,0.2045,0.894,0.4104,0.6665,0.291,0,0.0329,0.0932,2.723,1.238,0,3.37,0,2.629,6.59,0.2705,1.745,7.863,4.414,0.1641,2.842,1.593,C57BL6J-638850.50
1.01715595610046e+18,2.17370035564205,7.94656293130233,9.4,8.32,0.323,9.21,0.434,3.637,2.264,0.497,1.024,0.457,1.279,0.4976,1.335,0.57,0,0,0.3008,2.24,2.09,0.04288,3.588,0.02129,2.834,5.98,0.884,2.088,8.05,7,0.1776,3.3,2.414,C57BL6J-638850.50
1.01715595610045e+18,2.00919231073311,7.99969219442907,9.4,8.23,0.249,9.12,0.6113,3.027,2.486,0.4268,0.9897,0.469,1.124,0.4104,0.5103,0.4856,0,0,0.1843,2.611,1.56,0.02032,3.934,0,2.97,6.156,0.7207,1.782,8.06,6.49,0.1179,3.492,1.013,C57BL6J-638850.50
1.01715595610045e+18,2.02690048198654,8.02795842502737,9.4,8.195,0.1534,9.13,0.5625,3.5,2.223,0.394,0.8423,0.4333,0.806,0.428,0.986,0.442,0,0,0.3735,2.518,1.3955,0,4.492,0.02129,3.113,6.438,0.794,2.357,8.35,6.37,0.1442,3.76,1.88,C57BL6J-638850.50
1.01715595610045e+18,1.9644933400847,8.02373071400627,9.4,7.855,0.1621,8.59,0.436,3.02,2.045,0.3472,1.648,0.1754,0.793,0.4426,0.427,0.342,0,0.0329,0.0689,2.578,1.349,0,3.271,0,2.586,6.387,0.2029,1.799,7.938,4.16,0.1207,2.916,0.5464,C57BL6J-638850.50
1.01715595610045e+18,2.03846065138904,8.00771884160497,9.4,8.14,0.3027,9.164,0.49,3.762,2.31,0.481,0.87,0.6616,1.122,0.529,1.315,0.4597,0,0,0.3735,2.188,2.275,0.0835,4,0,3.084,5.887,1.309,2.406,8.39,6.906,0.1776,3.426,2.637,C57BL6J-638850.50
1.01715595610045e+18,2.01502338488805,7.98641444523686,9.4,8.11,0.1823,8.93,0.641,2.695,2.422,0.3757,1.024,0.291,1.1045,0.362,0.599,0.401,0,0.0329,0.1123,2.768,1.402,0,3.697,0,2.93,6.594,0.4849,1.555,7.91,5.56,0.1665,3.025,0.8306,C57BL6J-638850.50
,2.0448515204647,8.10516772580377,9.4,8.13,0.2751,9.02,0.6294,3.28,2.545,0.3682,1.145,0.3354,1.178,0.3953,0.734,0.38,0,0.0329,0.131,2.596,1.507,0.02255,3.822,0.02129,2.775,6.4,0.6875,1.807,7.973,5.98,0.1927,3.008,1.358,C57BL6J-638850.50
1.01715595610045e+18,2.01711087840914,8.01807223100896,9.4,8.13,0.07526,9.05,0.5625,3.375,2.076,0.309,0.7085,0.5356,0.862,0.501,0.961,0.3381,0,0,0.393,2.445,1.693,0,4.227,0.02129,3.184,6.473,0.703,2.473,8.38,6.016,0.2207,3.725,1.88,C57BL6J-638850.50
1.01715595610045e+18,1.9860222657854,8.01073767742817,9.4,7.926,0.1769,8.695,0.7227,3.107,2.455,0.3894,1.329,0.2036,0.94,0.5273,0.4026,0.419,0,0,0.0932,3.03,1.303,0,4.004,0,2.732,6.773,0.4106,1.616,8.18,4.95,0.1121,3.025,0.726,C57BL6J-638850.50
1.01715595620045e+18,2.01669934340409,8.05240873124691,9.4,8.08,0.1796,8.945,0.7197,3.41,2.53,0.3682,1.033,0.2837,1.078,0.4485,0.5923,0.353,0,0,0.2433,2.8,1.445,0,3.918,0,2.71,6.7,0.557,1.924,8.125,5.766,0.1655,3.111,1.42,C57BL6J-638850.50
1.01715595620045e+18,2.03048797495654,8.00088128802824,9.4,8.17,0.2336,9.17,0.558,3.707,2.562,0.4363,0.823,0.66,0.957,0.5312,1.308,0.4866,0,0,0.4355,2.41,1.978,0.0632,4.32,0,3.332,6.184,1.141,2.248,8.4,6.836,0.1763,3.725,2.451,C57BL6J-638850.50
1.01715595610045e+18,1.98690509432457,8.02575114576903,9.4,8.15,0.2352,8.92,0.6665,3.09,2.414,0.4524,1.156,0.2324,1.034,0.4229,0.582,0.4543,0,0,0.1414,2.8,1.305,0,3.885,0.02129,2.756,5.984,0.5664,1.728,7.97,5.805,0.0916,3.055,1.024,C57BL6J-638850.50
1.01715595620045e+18,2.0528721006035,8.06594163545955,9.4,8.234,0.4553,9.35,0.323,5.71,1.98,0.1941,1.722,0.871,0.6196,0.5015,2.23,0.514,0.02432,0,0.1958,1.472,2.707,0.1305,4.04,0.04257,3.422,5.98,2.129,2.611,8.58,7.617,0.2352,4.082,4.965,C57BL6J-638850.50
1.01715595610045e+18,2.0215779653234,7.99655254526643,9.4,8.23,0.1456,9.06,0.672,2.799,2.508,0.4482,0.8667,0.3684,1.196,0.4976,0.6323,0.4624,0,0,0.2864,2.81,1.405,0,3.908,0,2.926,6.23,0.589,1.9,8.03,6.18,0.143,3.365,0.911,C57BL6J-638850.50
1.01715595610045e+18,1.9567040862124,7.98930612075098,9.4,7.746,0.07367,8.33,0.3481,3.252,1.435,0.3376,1.332,0.146,0.45,0.4324,0.4075,0.2441,0,0,0.098,2.295,1.212,0,3.236,0,2.639,6.29,0.0719,2.07,7.707,2.73,0.1531,3.045,0.7217,C57BL6J-638850.50
1.01715595610045e+18,1.99711720431735,7.98964783987896,9.4,8.25,0.1555,9.09,0.587,3.217,2.281,0.4,0.861,0.2542,0.9316,0.362,1.005,0.4414,0,0.0329,0.1892,2.457,1.201,0,4,0,2.762,5.645,0.659,2.086,8.03,6.17,0.215,3.254,1.923,C57BL6J-638850.50
1.01715595610045e+18,1.97761414196123,7.96068837720861,9.4,7.87,0.10803,8.61,0.672,3.227,2.154,0.3066,1.496,0.1465,0.7573,0.555,0.406,0.3894,0,0,0.1175,2.973,1.242,0,4.133,0,2.717,6.766,0.388,1.631,8.17,4.445,0.1855,2.986,0.963,C57BL6J-638850.50
1.01715595610045e+18,2.01655725809599,8.04065801054952,9.4,7.832,0.05875,8.52,0.48,3.21,1.713,0.3054,1.26,0.1761,0.7686,0.3796,0.499,0.3186,0,0,0.0689,2.502,1.402,0,3.436,0,2.533,6.543,0.2213,1.935,8.16,4.137,0.1593,3.104,0.927,C57BL6J-638850.50
1.01715595610045e+18,2.02516278971853,7.98007854410482,9.4,8.17,0.264,9.055,0.736,3.611,2.652,0.4097,1.012,0.3499,1.103,0.4724,1.104,0.3838,0,0,0.2864,2.668,1.614,0.04288,4.156,0.02129,2.797,6.305,0.9214,2.012,8.164,6.316,0.1417,3.121,2,C57BL6J-638850.50
1.01715595610045e+18,1.98076808861582,7.98809667828994,9.4,7.914,0.152,8.69,0.6772,3.229,2.268,0.41,1.232,0.2622,1.046,0.4905,0.632,0.3955,0,0,0.1417,2.936,1.493,0,3.654,0.02129,2.678,6.72,0.4111,1.648,8.26,5.027,0.2122,3.115,1.179,C57BL6J-638850.50
1.01715595620045e+18,2.01364709037229,7.94912087049392,9.4,8.26,0.5176,9.3,0.508,4.812,2.432,0.3306,1.448,0.6045,1.094,0.3853,1.68,0.6025,0.02432,0.02126,0.2708,1.994,2.977,0.109,3.748,0.04507,2.938,5.51,1.777,2.506,8.42,7.62,0.2817,3.71,3.975,C57BL6J-638850.50
1.01715595610045e+18,2.00028443516973,8.01430130832557,9.4,8.01,0.03705,8.58,0.5283,2.996,1.564,0.4617,0.9165,0.1976,0.6265,0.484,0.4446,0.3806,0,0,0.2484,2.357,1.131,0,3.703,0,2.902,6.668,0.411,1.901,8.14,4.1,0.1666,3.236,0.8516,C57BL6J-638850.50
1.01715595620045e+18,2.00058891870974,7.95709703275508,9.4,7.883,0.08044,8.586,0.5464,3.46,2.014,0.4226,1.244,0.2047,0.8506,0.628,0.9565,0.2937,0,0,0.1417,2.768,1.227,0,3.555,0.02129,2.812,6.293,0.3645,1.855,8.02,4.137,0.1815,3.072,1.699,C57BL6J-638850.50
1.01715595610045e+18,2.0226603935853,7.96533734646394,9.4,8.3,0.3945,9.195,0.4602,3.203,2.297,0.4648,1.282,0.5083,1.296,0.3857,1.078,0.589,0,0,0.2474,2.297,2.496,0.02255,3.127,0,2.725,6.2,0.756,2.031,7.977,6.996,0.279,3.36,2.137,C57BL6J-638850.50
1.01715595610045e+18,2.0039037375027,7.99415065863779,9.4,8.266,0.1746,9.12,0.6367,2.918,2.414,0.453,0.793,0.3962,1.1,0.4421,0.9146,0.4924,0,0,0.3494,2.773,1.427,0,4.254,0.02129,3.117,6.05,0.7393,1.867,8.234,6.44,0.1705,3.686,1.4795,C57BL6J-638850.50
1.01715595610045e+18,1.99249977186782,7.98402928070871,9.4,8.06,0.1827,8.945,0.6772,3.438,2.512,0.346,0.9614,0.312,1.063,0.456,0.89,0.4312,0,0,0.3015,2.912,1.571,0,4.188,0.02129,2.88,6.633,0.6646,1.691,8.32,6.02,0.2418,3.277,1.949,C57BL6J-638850.50
1.01715595610045e+18,2.02120682353169,7.98982358056852,9.4,8.24,0.262,9.23,0.5337,3.836,2.51,0.414,0.8774,0.646,1.084,0.4846,1.607,0.5107,0,0,0.3494,2.268,1.878,0.0632,3.984,0.02129,3.191,5.87,1.045,2.11,8.15,6.938,0.2798,3.553,2.809,C57BL6J-638850.50
1.01715595610045e+18,2.00420988486768,7.98464670326771,9.4,7.996,0.1361,8.695,0.637,3.02,2.203,0.2925,1.29,0.205,0.8086,0.5283,0.5654,0.3684,0,0,0.1708,2.723,1.247,0,3.867,0,2.787,6.426,0.3413,1.726,7.984,4.84,0.1385,2.996,0.877,C57BL6J-638850.50
1.01715595610045e+18,2.13586494721644,8.00601041019942,9.4,8.125,0.2039,9.19,0.48,4.754,2.12,0.2812,1.067,0.6333,0.694,0.4888,1.59,0.356,0,0,0.3872,2.105,1.898,0,4.42,0,3.047,5.453,0.843,2.945,8.35,6.66,0.1283,3.92,3.857,C57BL6J-638850.50
1.01715595610045e+18,1.995886897195,8.00837545366219,9.4,7.79,0.10754,8.59,0.6045,2.998,1.97,0.28,1.626,0.1759,0.764,0.508,0.4094,0.3684,0,0.0329,0.0932,2.762,1.351,0,3.744,0,2.48,6.445,0.2732,1.633,8.12,4.465,0.0766,2.97,0.605,C57BL6J-638850.50
1.01715595620045e+18,2.06187656163277,8.0799798592512,9.4,8.28,0.1995,9.13,0.5513,3.121,2.361,0.4534,0.993,0.4263,1.164,0.4656,0.9023,0.57,0,0,0.291,2.672,1.627,0.02255,4.066,0.02129,2.9,6.242,0.765,1.783,8.19,6.543,0.247,3.488,1.866,C57BL6J-638850.50
1.01715595620045e+18,2.01355778619134,7.97798293504963,9.4,8.125,0.169,8.99,0.74,3.168,2.533,0.444,0.638,0.5073,1.017,0.536,1.051,0.4348,0,0,0.3445,2.719,1.546,0.02032,4.402,0.02129,3.281,6.223,0.777,1.928,8.414,6.133,0.2305,3.557,2.092,C57BL6J-638850.50
1.01715595620045e+18,2.01589734565057,8.02951675397151,9.4,8.23,0.2336,9.16,0.697,4.04,2.502,0.4194,0.863,0.4395,0.9507,0.4448,1.303,0.409,0,0,0.393,2.623,1.59,0.04065,4.496,0.02129,3.18,6.39,1.026,2.146,8.39,6.59,0.1451,3.762,2.691,C57BL6J-638850.50
1.01715595610045e+18,1.9921571393736,8.08359498632052,9.4,7.645,0.05194,8.78,0.539,3.312,0.913,0.3057,1.0205,0.2336,0.7676,0.0917,0.504,0.1918,0,0.296,0.0291,1.649,1.081,0,1.856,0,2.527,5.58,0.07544,1.598,7.46,3.645,0.256,2.863,0.873,C57BL6J-638850.50
,2.06074445343157,8.09796043924624,9.4,8.22,0.3218,9.2,0.63,3.309,2.43,0.3647,1.008,0.586,0.816,0.4456,1.223,0.4248,0,0,0.3008,2.344,1.914,0.06094,4.49,0.02129,3.305,6.098,1.313,2.523,8.44,6.98,0.2041,3.89,2.242,C57BL6J-638850.50
1.01715595620045e+18,1.98771790794394,7.96866357920033,9.4,7.785,0.0858,8.45,0.4604,3.086,1.917,0.38,1.582,0.1461,0.687,0.5815,0.44,0.3389,0,0,0.0932,2.764,1.268,0,3.508,0,2.68,6.668,0.1969,1.732,8,3.73,0.1844,3.084,0.673,C57BL6J-638850.50
1.01715595620045e+18,2.03560169126391,8.03353075192796,9.4,8.19,0.2612,9.13,0.6616,3.496,2.51,0.3914,1.052,0.4714,1.194,0.48,1.057,0.486,0,0,0.291,2.717,2.008,0.04288,4.09,0.02129,3.002,6.332,0.955,1.756,8.31,6.7,0.243,3.514,2.135,C57BL6J-638850.50
1.01715595610045e+18,2.07220152566504,7.93590703435605,9.4,8.21,0.204,9.13,0.589,3.326,1.919,0.3743,1.133,0.3425,1.063,0.2935,1.185,0.4177,0,0.09863,0.1359,1.96,1.434,0.02255,2.957,0.02129,2.545,5.723,0.6016,1.8545,7.598,6.188,0.1649,2.887,2.111,C57BL6J-638850.50
,2.05066662199089,8.09624301420995,9.4,7.91,0.08044,8.586,0.5713,3.182,1.935,0.4226,1.209,0.1465,0.7993,0.5537,0.6006,0.3984,0,0,0.1708,2.691,1.231,0,3.59,0,2.674,6.113,0.3674,1.8545,8.14,4.137,0.1121,2.982,0.968,C57BL6J-638850.50
1.01715595610045e+18,2.07067060545071,8.0927033302654,9.4,8.16,0.611,9.21,0.616,5.312,2.719,0.3235,1.279,0.6772,1.148,0.3682,2.24,0.4558,0,0.02126,0.2603,1.953,3.1,0.1102,3.656,0,3.031,5.426,1.87,2.434,8.46,7.617,0.1609,3.564,4.33,C57BL6J-638850.50
1.01715595610045e+18,2.03371017436801,8.0826565703614,9.4,8.11,0.232,8.96,0.6436,3.676,2.37,0.397,1.231,0.3757,1.09,0.3733,0.7974,0.4558,0,0,0.1656,2.67,1.605,0,3.59,0.02129,2.713,6.54,0.5176,1.72,8.09,5.93,0.1641,3.344,1.924,C57BL6J-638850.50
1.01715595610045e+18,1.98307162825829,7.75794620084253,9.4,8.29,0.5264,9.28,0.469,4.684,2.447,0.2573,1.405,0.642,0.9497,0.4492,2.107,0.432,0,0,0.2668,1.85,2.473,0.1305,3.73,0,3.207,5.68,1.607,2.295,8.23,7.41,0.2383,3.541,3.906,C57BL6J-638850.50
1.01715595610045e+18,1.99003643498732,8.06285025911657,9.4,8.305,0.204,9.195,0.5244,3.18,2.07,0.4,1.171,0.4565,1.114,0.3174,1.069,0.5195,0,0.0329,0.1359,2.057,1.452,0.02255,3.324,0,2.703,5.855,0.6543,1.986,7.76,6.605,0.1512,3.197,1.781,C57BL6J-638850.50
1.01715595610045e+18,2.06437207927444,8.08711844256655,9.4,8.125,0.367,9.27,0.4255,5.48,2.152,0.2217,1.618,0.761,0.633,0.3909,1.715,0.425,0,0.02585,0.3137,1.553,2.592,0.0632,4.26,0,2.87,5.67,1.426,3.305,8.41,7.316,0.1962,4.008,4.445,C57BL6J-638850.50
1.01715595610045e+18,1.97651528350716,7.77466263124143,9.4,8.11,0.251,9.03,0.581,4.277,2.408,0.5234,1.329,0.3987,1.331,0.445,1.574,0.532,0,0,0.1996,2.807,1.976,0.02255,3.596,0.02129,2.701,5.82,0.6626,1.617,8.11,6.395,0.2146,3.305,3.03,C57BL6J-638850.50
1.01715595610045e+18,2.01977897014922,8.06167772816727,9.4,8.24,0.2336,9.234,0.643,4.164,2.51,0.414,0.914,0.5195,1.08,0.5244,1.322,0.4624,0,0,0.4512,2.547,1.872,0.0632,4.344,0.02129,3.139,6.465,1.115,2.186,8.38,6.934,0.2465,3.805,2.812,C57BL6J-638850.50
1.01715595610045e+18,2.03489211604919,8.04705116992323,9.4,8.06,0.2257,9.24,0.536,3.852,1.856,0.2898,1.23,0.37,1.122,0.2632,1.4375,0.448,0,0.1316,0.1406,1.7705,1.65,0.02255,2.646,0,2.438,6.08,0.6606,1.9795,7.543,6.438,0.1512,2.838,2.588,C57BL6J-638850.50
1.01715595610045e+18,2.06069142114831,8.06180450467703,9.4,8.2,0.5166,9.31,0.388,6.133,2.006,0.2186,1.589,0.8125,0.62,0.4607,2.549,0.463,0.02432,0,0.2622,1.463,2.748,0.1915,4.23,0,3.451,5.88,2.371,2.736,8.61,7.582,0.257,3.922,5.49,C57BL6J-638850.50
1.01715595610045e+18,2.03256893801317,7.9244639078395,9.4,8.125,0.3132,9.06,0.691,4.137,2.584,0.4424,1.098,0.4656,1.344,0.48,1.522,0.4312,0,0,0.2286,2.602,1.899,0.04288,3.645,0.02129,2.773,5.914,0.8594,1.798,8.125,6.5,0.1897,3.23,2.883,C57BL6J-638850.50
1.01715595610045e+18,2.0431352580734,8.06348045795054,9.4,8.11,0.2384,9.055,0.5874,2.941,2.357,0.4402,1.168,0.4,1.392,0.2817,0.79,0.4595,0,0.0658,0.131,2.57,1.833,0.02255,3.164,0,2.66,6.13,0.512,1.692,7.824,6.082,0.1427,3.049,1.262,C57BL6J-638850.50
1.01715595610045e+18,2.06955811605893,8.05566195199622,9.4,7.98,0.1302,8.766,0.736,3.23,2.328,0.3403,1.207,0.2622,1.02,0.4631,0.4268,0.4226,0,0,0.1951,3.006,1.457,0,3.973,0,2.922,6.383,0.4602,1.515,8.27,5.254,0.143,3.229,0.8447,C57BL6J-638850.50
1.01715595610045e+18,1.96489384357213,8.04323045251384,9.4,7.703,0.1415,8.41,0.4504,2.701,1.854,0.367,1.502,0.1169,0.746,0.5815,0.409,0.2632,0,0,0.0689,2.705,1.284,0,3.287,0,2.648,6.96,0.0946,1.923,7.938,3.34,0.11053,3.104,0.5127,C57BL6J-638850.50
1.01715595610045e+18,1.99720909252331,8.04854762080377,9.4,7.855,0.03705,8.48,0.4502,3.205,1.747,0.3472,1.294,0.1461,0.5684,0.502,0.414,0.291,0,0,0.1175,2.59,1.111,0,3.557,0,2.742,6.523,0.2435,1.774,7.87,3.58,0.1621,2.977,0.8,C57BL6J-638850.50
1.01715595610045e+18,2.03723890798703,7.93656448229252,9.4,8.22,0.4966,9.33,0.3596,6.203,2.145,0.2201,1.446,0.804,0.6743,0.434,2.938,0.487,0,0,0.2249,1.382,2.756,0.1915,4.188,0.02129,3.432,5.74,2.496,2.725,8.66,7.68,0.2925,3.877,5.61,C57BL6J-638850.50
1.01715595610045e+18,1.98049405520815,8.03664310753713,9.4,7.816,0.0831,8.516,0.559,3.242,1.9795,0.3586,1.524,0.11694,0.655,0.555,0.3945,0.3628,0,0,0.0932,2.885,1.125,0,3.748,0,2.664,6.66,0.2903,1.702,8.03,3.984,0.1372,2.943,0.7485,C57BL6J-638850.50
1.01715595610045e+18,1.90295218224159,7.74834249108927,9.4,7.793,0.07983,8.49,0.471,3.207,1.914,0.3032,1.6,0.12427,0.5923,0.605,0.3826,0.3638,0,0,0.0932,2.86,1.107,0,3.877,0,2.588,6.695,0.2385,1.809,7.99,3.816,0.1621,2.96,0.724,C57BL6J-638850.50
1.01715595610027e+18,2.59760134563549,8.30692182182739,9.4,8.08,0.8525,9.11,0.93,7.055,1.636,0.4482,2.242,0.924,1.258,0.469,4.38,1.758,0.07294,0.02611,0.1105,1.031,3.807,0.8906,3.816,0.4385,2.738,4.727,3.867,3.6,8.3,6.42,0.586,4.176,7.383,C57BL6J-638850.50
1.01715595610045e+18,1.94008305391216,7.77206154086268,9.4,8.18,0.3093,9.19,0.4553,5.375,2.209,0.3823,1.364,0.5435,1.184,0.3333,2.465,0.589,0,0.09186,0.1584,2.107,1.723,0.1009,3.209,0.2896,2.79,4.848,0.9565,1.881,7.574,6.305,0.4087,3.104,4.53,C57BL6J-638850.50
1.01715595610045e+18,1.93685824906856,7.73832002647733,9.4,7.72,1.147,8.836,1.157,6.67,2.94,0.548,2.354,1.01,2.129,0.4312,3.059,2.842,0.02432,0.1887,0.2311,0.8193,4.367,0.5938,2.725,0.3342,2.229,4.84,4.594,3.93,7.58,6.805,0.5645,3.74,6.266,C57BL6J-638850.50
1.01715595610027e+18,2.65415611059503,8.51827576124759,9.4,8.18,0.6567,9.375,0.525,7.03,2.018,0.12305,2.312,0.7607,0.777,0.4138,4.086,0.772,0.04865,0.10645,0.1814,1.203,3.393,0.1758,3.445,0.141,3.008,5.113,2.723,2.73,8.53,7.758,0.4578,3.95,7.184,C57BL6J-638850.50
1.01715595610049e+18,3.82039086220692,8.23264945923112,9.4,8.16,0.588,9.22,0.7607,6.324,1.371,0.4233,2.33,0.7695,1.271,0.538,6.098,1.312,0.04865,0.552,0.2434,1.307,4.707,1.104,3.566,1.352,1.932,3.684,2.521,3.732,7.766,5.547,1.377,5.156,8.81,C57BL6J-638850.50
