cell_label,x,y,z,brain_section_label,Drd1,Drd2,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Mc4r,Npy1r,Npy2r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3
2.21948813766869e+38,4.42764426851153,6.17546350616931,3.46210796503048,-2.02,3.0091405,0,2.4347694,0,0.9117728,0.9117728,0,0,1.8655498,1.8655498,0,0,0,0,0,0,0,0.9117728,0.9117728,0,0,0
2.30405935387821e+38,4.44486283203284,6.10410875094288,3.46210796503048,-2.02,2.7271845,0,3.3742564,3.8193736,0,0,0,0,1.5229967,0,0,0,0,0,0,0,0,0,0,0,3.3742564,0
2.31765846137759e+37,4.47095240810009,6.16172678387042,3.46210796503048,-2.02,2.1137004,1.413594,2.1137004,4.500292,0,0,0,0,0,1.413594,0,0,0,0,0.87341946,0,0.87341946,0.87341946,0,1.413594,0,0
2.3508929999518e+38,4.32236427506357,6.1094413463258,3.46210796503048,-2.02,2.9803119,0,1.8098359,3.758103,0.70177615,0,0,1.1718551,0,1.1718551,0,0,0,0.70177615,0.70177615,0,0.70177615,0,0,1.1718551,1.1718551,0
2.48735718812001e+38,4.38127167608906,6.16944103825943,3.46210796503048,-2.02,3.075288,0,3.075288,4.290677,0,0.8014543,0,1.6908959,0,0.8014543,0,0,0,0,0,0,0,0,0,0,1.3136605,0
2.59612412387233e+38,4.3671878480692,6.06503165115251,3.46210796503048,-2.02,2.7555695,0,0.52862453,0,0.52862453,0.91464597,0,0,0,0,0,0,0,0.52862453,0.91464597,0,0.52862453,0.91464597,0,0.52862453,0.52862453,0
2.68605498892364e+38,4.41742415101196,6.13214830394424,3.46210796503048,-2.02,3.7263186,0,2.686592,1.8948971,0,1.2384672,0,1.2384672,1.2384672,0,0,0,0,0,0,0,0,0,0,1.8948971,0,0
2.74288599686953e+38,4.35697081242143,6.07311191725606,3.46210796503048,-2.02,2.33985,0,0.85798097,0,0,0,0,0.85798097,0,0,0,0,0,0.85798097,0,0,1.7813597,1.3923174,0,0.85798097,0,0
2.7444885263581e+38,4.37196050546062,6.08071762790873,3.46210796503048,-2.02,2.4911406,0,1.9158396,1.5103995,0.94444203,0,0,0.94444203,0,1.9158396,0,0,0,0,0,0,0,1.5103995,0,1.5103995,1.9158396,0
3.05819222915308e+38,4.38897917585917,6.08566223744561,3.46210796503048,-2.02,3.002025,0,2.5044062,1.7385857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5044062,0,0
3.11988544260243e+38,4.31705281086398,6.14464503771821,3.46210796503048,-2.02,3.4291892,0,1.2606118,0,1.2606118,0,0,1.2606118,0,1.2606118,0,0,0,0,0,0,1.2606118,1.9229386,0,0,0,0
3.17939242433657e+38,4.36493038977921,6.11829106240964,3.46210796503048,-2.02,3.70962,0,0.89768225,0,0,0,0,2.4101653,3.1321876,4.2573485,0,0,0,0,0.89768225,0,0.89768225,1.4468603,0,0,0,0
3.37628498537569e+38,4.40686436899858,6.10680164741916,3.46210796503048,-2.02,1.8129479,0,1.5286695,0,1.174277,0,0,0,0,0,0,0,0,0,0,0,1.174277,0,0,0,1.8129479,0
3.38661908987976e+38,4.46444295834328,6.12441296594479,3.46210796503048,-2.02,2.8133163,0,1.3261037,0,0,1.3261037,0,0,0,0,0,0,0,0,0,0,0,1.3261037,0,1.3261037,2.0052176,0
4.51449662572989e+37,4.43298324080385,6.13735299979507,3.46210796503048,-2.02,2.7107604,0,1.2549971,0,0,0,0,0,0,1.2549971,0,0,0,0,0,0,1.2549971,0,0,1.2549971,0,1.2549971
8.09225563914642e+37,4.3698966406366,6.13284771103794,3.46210796503048,-2.02,2.154545,0,2.4101653,0,0,0,0,1.4468603,1.4468603,1.843667,0,0,0,0,0,0,0.89768225,1.843667,0,0,1.4468603,0
8.10890947743802e+37,4.35320998369089,6.09702993472612,3.46210796503048,-2.02,3.0623868,0,0,0,1.6327382,1.0359793,0,0,0,0,0,0,0,1.0359793,0,0,0,2.053638,0,1.0359793,0,0
8.11680278864963e+37,4.47112133223493,6.16169261285236,3.46210796503048,-2.02,3.2020755,0,3.3749907,3.8555968,0,0.6653159,0,1.1189119,0,0.6653159,0,0,0,0,0,0,0.6653159,0.6653159,0,0.6653159,0,0
8.56602896723722e+36,4.43599632424,6.13025524359275,3.46210796503048,-2.02,3.0809786,0,1.9253182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95064414,0.95064414,0
8.78152480214249e+37,4.32706374678712,6.1006837068618,3.46210796503048,-2.02,2.9247954,0,2.3773918,1.1367474,0,0.67755204,0,1.764556,0.67755204,1.9989601,0,0,0,0,0,0,1.1367474,1.1367474,0,0,0,0
9.32170381018041e+37,4.39974869008545,6.11108955139585,3.46210796503048,-2.02,2.5564613,0,0.98296684,3.612358,0,1.301464,0,1.301464,0,0,0,0,0,0,0.98296684,0,0,0.98296684,0.57362944,0.98296684,0,0
9.93304865264428e+37,4.4557956071702,6.13625504057197,3.46210796503048,-2.02,2.5139894,0,1.5942702,1.2303742,0,0.74255747,0,1.8846201,0,0,0,0,0,0,0.74255747,0,0.74255747,0.74255747,0,0,0,0
1.62041510854321e+38,4.32967221455424,6.24309405958142,3.46210796503048,-2.02,1.4634898,0,1.7414291,0,0,0.6653159,0,0,0,1.1189119,0,0,0,0,0,0,0.6653159,1.4634898,0.6653159,0.6653159,0.6653159,0
1.73423373054497e+38,4.29904246629949,6.16476693720599,3.46210796503048,-2.02,2.650578,0,3.3926663,0,0,0,0,1.0397264,0,3.9801831,0,0,0,0,0,0,0,1.0397264,0,0,2.650578,0
2.55119942224898e+38,4.37842007739342,6.22530295595859,3.46210796503048,-2.02,2.928814,0.794921,1.3044904,5.829308,0,0,0,0.794921,0.794921,0.794921,0,0,0,0.794921,0,0,0.794921,0,0.794921,0,0,0
3.28531636589356e+38,4.36527813151202,6.22187755566909,3.46210796503048,-2.02,2.3909147,0,3.4468865,3.9212134,0,0.9585166,0,0,0,1.2720028,0,0,0,0,0,0,0.55743986,0.9585166,0.55743986,0.55743986,1.2720028,0
7.49898401960089e+37,4.34853738080235,6.18605313844197,3.46210796503048,-2.02,3.871779,0,0,1.4355849,0,0,0,2.1407251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19961109615668e+38,4.12922784329291,6.19602825944798,3.46210796503048,-2.02,3.6661634,0,2.5878565,0,0,1.8098359,0,2.1181488,0,0,0,0,0,0,0,0,0.8760484,0,0,1.8098359,2.9416192,0
2.53608256094693e+38,4.22807808680007,6.22095764524532,3.46210796503048,-2.02,3.987061,0,3.1864843,0,1.2330594,0,0,0,0,1.2330594,0,0,0,0,0,0,1.2330594,0,0,0,2.9548006,0
7.84308496418299e+37,4.21612402999613,6.15733277493184,3.46210796503048,-2.02,2.1226192,0,2.1226192,0,0,0,0,0,0,0,0,0,0,0,2.1226192,0,2.1226192,0,0,0,0,0
1.16613284020714e+38,4.17288576825756,6.07928486057949,3.46210796503048,-2.02,3.092446,0,0,0.95693123,0,0,0,1.5272471,0,2.51245,0,0,0,0,0,0,0.95693123,0,0,0,1.9349049,0
1.1797940213488e+38,4.09146927625806,6.13864004881171,3.46210796503048,-2.02,3.3078256,0,1.3888382,0.85546243,0.85546243,1.3888382,0,0,0,0,0,0,0,0,0,0,0.85546243,0,0,0,0,0
1.23223496050717e+38,4.16533271282585,6.10949116067558,3.46210796503048,-2.02,2.4150374,0,1.6629649,0,0,1.2895067,0,1.6629649,0,0.7842713,0,0,0,0,0,0,0,1.6629649,0,0,0,0
1.43880878297952e+38,4.12214414441044,6.12225419522313,3.46210796503048,-2.02,2.5907588,0,3.328187,2.0052178,0,1.0034806,0,1.0034806,0,0,0,0,0,0,0,0,1.0034806,1.5896014,0,1.0034806,2.8133163,0
1.54621604622527e+38,4.1681805475137,6.07601666102255,3.46210796503048,-2.02,2.8483646,0,2.4042432,0,0.9665253,1.5401548,0,0,0,1.2816643,0,0,0.5627326,0,0,0,0.5627326,0.9665253,0,0.9665253,0,0
1.85069084795234e+38,4.08804896296572,6.12312009493796,3.46210796503048,-2.02,2.9671082,0,2.9671082,2.1407251,0,0,0,2.9671082,0,0,0,0,0,0,0,0,2.9671082,0,0,0,0,0
1.95539422896163e+38,4.2313528539069,6.14510578983366,3.46210796503048,-2.02,4.3153553,0,2.6786573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02508886234474e+38,4.08826533802157,6.12314665859915,3.46210796503048,-2.02,3.1352224,0,1.6891197,2.1166637,0,1.0788144,0,2.1166637,0,0,0,0,0,0,0,0,0,1.0788144,0,1.0788144,2.1166637,0
2.13168513264592e+38,4.26585098924548,6.06181561463868,3.46210796503048,-2.02,3.3395374,0,0,0,0,0,0,1.4980268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1772658399536e+38,4.24386318632967,6.03473652148654,3.46210796503048,-2.02,1.8637775,0.6115679,1.0397264,4.747818,0.6115679,0,0,1.36947,0.6115679,2.0591867,0,0,0,0,1.0397264,0,1.0397264,0,0,0.6115679,0,0
2.2867788196034e+38,4.22149702735402,6.07333739193981,3.46210796503048,-2.02,3.2149198,0,1.8545352,2.0187805,0,0,0,0.9046709,0.9046709,0.9046709,0,0,0,0,0.52211475,0,1.456404,1.456404,0,0,1.2067534,0
2.3393953480206e+38,4.18294435529365,6.079201897744,3.46210796503048,-2.02,2.5878565,0,0,0,0,0,0,0,0,2.5878565,0,0,0,0,0,0,1.8098359,0,0,1.8098359,0,0
2.34001585326235e+38,4.2083475305076,6.0789161872462,3.46210796503048,-2.02,3.333333,0,0,0,0,0,0,1.7975072,0,0,0,0,0,0,0,0,1.4064244,0.86821014,0,0.86821014,2.3581104,0
2.43620330101341e+38,4.26354854701105,6.03182702856721,3.46210796503048,-2.02,3.1255772,0,1.5518303,0.7171777,0.7171777,1.5518303,0,1.8382868,0.7171777,1.5518303,0,0,0,0.7171777,0,0,1.1940402,0.7171777,0,0.7171777,0.7171777,0
2.48272562272317e+38,4.11566697214747,6.08736034840365,3.46210796503048,-2.02,3.4990559,0,2.918111,3.8193736,0,0.953777,0,0.953777,0,2.918111,0,0,0,0,0,0,0,0,0,0,1.5229967,0
2.55971910701038e+38,4.27229594121229,6.10680881416391,3.46210796503048,-2.02,3.0982234,0,3.0982234,0,2.2575593,0,0,2.2575593,0,0,0,0,0,0,0,0,0,2.2575593,0,0,0,0
2.69074924272669e+36,4.16593153401137,6.10819194389889,3.46210796503048,-2.02,3.283847,0,1.4583291,0,0,0,0,2.6424005,0,0,0,0,0,0,0,0,0,1.4583291,0,0,0,0
2.7871092785142e+38,4.25376150850994,6.06055106558297,3.46210796503048,-2.02,2.9421794,0,3.4137487,4.2348514,0,0,0,1.989658,2.2370393,1.3136605,0,0,0,0,0,0,0.8014543,0.8014543,0,0,0,0
2.87493192819138e+38,4.15167837421443,6.12231091299612,3.46210796503048,-2.02,1.2067534,0,2.2999856,0,0,0,0,1.2067534,0,2.2999856,0,0,0,0,0,0,1.2067534,1.2067534,0,0,1.2067534,0
2.87647917249003e+37,4.2386902422129,6.06210519090278,3.46210796503048,-2.02,3.9021912,0,2.2645,0,0,0,0,2.2645,0,1.1816068,0,0,0,0,0,0,1.1816068,1.1816068,0,0,0,0
2.98133878192687e+38,4.21233062630854,6.09834888198803,3.46210796503048,-2.02,3.0555923,0,1.5000736,0.5431423,0,1.2457564,0,1.5000736,0,2.0703895,0,0,0,0,0,0,0,0.5431423,0,0,0,0
3.06403431239536e+38,4.27963633987297,6.05955452879678,3.46210796503048,-2.02,2.8460875,0,1.1622715,0,1.1622715,0.6951454,0,1.7975072,0,2.716207,0,0,0,0,0,0,1.1622715,1.1622715,0,0,0,0
3.08690003830237e+38,4.1917930796885,6.10730359464062,3.46210796503048,-2.02,3.2541502,0,2.1753356,0.5872838,0,1.0034806,0,1.5896014,0,1.0034806,0,0,0,0,0.5872838,0,0.5872838,1.3261038,0,1.0034806,0,0
3.13689244181815e+38,4.12011279312943,6.0207520928367,3.46210796503048,-2.02,3.6633408,0,0.7540055,1.2466741,0,0.7540055,0,1.6132516,0,0,0,0,0,0,0,0,0.7540055,1.6132516,0,0,0.7540055,0
3.15367640797155e+38,4.25841197045796,6.12596985225714,3.46210796503048,-2.02,4.0463505,0,2.0371985,2.0371985,0,0,0,2.0371985,0,2.0371985,0,0,0,0,1.3517634,0,0,1.3517634,1.3517634,0,0,0
3.21254532076901e+38,4.14678440090284,6.14114798241997,3.46210796503048,-2.02,2.304334,0,0,5.249078,0,0,0,2.8684952,0,1.7500218,0,0,0,0,0,0,0,0,0,1.3649969,0.83824897,0
3.85076795657264e+37,4.26479446262864,6.00156024214331,3.46210796503048,-2.02,3.4892228,0,0,0,0,0,0,0,0,1.4355849,0,0,0,0,0,0,0,0,0,2.6122944,0,0
4.6327058050043e+37,4.22999375256948,6.11995521309135,3.46210796503048,-2.02,3.1439152,0,2.9623582,0.6065494,0,0.6065494,0,1.3605548,0.6065494,1.0322603,0,0,0,0,0,0,0.6065494,0.6065494,0,0,1.6278179,0
8.04266703003528e+37,4.23105356848843,6.06929423538758,3.46210796503048,-2.02,2.8524427,0,2.4447849,0.91753787,0.91753787,0.91753787,0,0,0,0,0,0,0,0,0,0,0,1.4739312,0,0.91753787,2.187627,0
8.32697135417251e+37,4.24187501704837,6.03751245104555,3.46210796503048,-2.02,2.5070803,0,2.7271845,3.23763,0,1.5229967,0,1.9300979,0,2.2472434,0,0,0,0,0,0,0,0,0,0,0,0
8.33648370479859e+37,4.22156048832714,6.04643963359537,3.46210796503048,-2.02,2.8923347,0,0.8504705,0.8504705,0,0,0,0,0,2.3263774,0,0,0,0,0.8504705,0,0,1.3819355,0,1.3819355,0,0
9.95492844850183e+36,4.2076024380823,6.05323698825329,3.46210796503048,-2.02,2.653661,0.61283565,1.0416104,2.5269098,0,0.61283565,0,1.6401805,0,0.61283565,0,0,0,0,0,0,0.61283565,1.0416104,0,0.61283565,0,0
9.96920414687631e+37,4.15139528474058,6.06022866791504,3.46210796503048,-2.02,2.7793667,0,1.8903137,0,0,0.53723943,0.92781,1.8903137,0,0,0.53723943,0,0,0,0.53723943,0,0.53723943,0.92781,0,1.2348564,2.3393476,0
1.04165573225508e+37,4.00489746609897,6.00803512361111,3.46210796503048,-2.02,2.918979,0.5896239,2.33309,0,0,0.5896239,0,2.33309,0,0.5896239,0,0,0,0,0,0,0.5896239,0.5896239,0,1.3303077,0,0
1.27462268060148e+38,3.92939885334788,6.03127270093727,3.46210796503048,-2.02,2.3635018,0,1.6196898,0,0,0.75790215,1.2522097,0.75790215,0,1.2522097,0,0,0,0,0,0,0.75790215,0,0,1.6196898,1.6196898,0
1.29620026721768e+38,4.0390945211154,6.07922271140929,3.46210796503048,-2.02,1.0747677,0,2.4397645,0.6352357,0,0,0,1.683816,0,0.6352357,0,0,0,0.6352357,0,0,1.0747677,0.6352357,0.6352357,1.0747677,1.4111955,0
1.35481093199241e+38,3.92658590612469,6.01527821857687,3.46210796503048,-2.02,2.486757,0,0.8217328,0,0,0,0,0.8217328,0,0,0,0,0,1.3420173,0.8217328,0,0.8217328,1.3420173,0,0,0,0
1.47298752275107e+38,3.92184381007895,6.0418212332615,3.46210796503048,-2.02,3.5299115,0,2.0052176,0,0,0,0,1.3261037,0,0,0,0,0,0,1.3261037,0,1.3261037,2.0052176,0,0,0,0
1.49843951740063e+38,3.97913266710684,5.99740440047001,3.46210796503048,-2.02,1.8098359,0,1.5872782,0,0,0,0,1.5872782,0,1.0017372,0,0,0,0,0.58612084,0,0.58612084,1.0017372,0,1.3240124,2.7033782,0
1.56706865659299e+38,4.06778241409701,6.11925930460731,3.46210796503048,-2.02,2.3379138,0,2.1623142,0,0.6593649,0.6593649,0.6593649,2.635635,0,2.1623142,0,0,0,0,0,0,1.4532076,1.1102124,0,0,1.1102124,0
1.58562649874032e+37,3.8871328177774,6.06424578984376,3.46210796503048,-2.02,3.4262648,0,4.754887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087463,0,0,0,0
1.61524992674849e+38,3.90776816219875,6.06612021248963,3.46210796503048,-2.02,3.3609097,0,1.2171319,1.8677707,0,1.2171319,0,0,0,1.2171319,0,0,0,0,0,0,1.2171319,0,0,1.2171319,0,0
1.73447097228863e+38,4.02409998717797,6.05064105990376,3.46210796503048,-2.02,3.3078256,0,2.3353384,1.3888382,0,0.85546243,0,2.736685,0,2.3353384,0,0,0,0,0,0,1.3888382,1.3888382,0,0.85546243,1.3888382,0
1.75349309488796e+37,4.0973973483928,6.06540501315666,3.46210796503048,-2.02,1.948267,0.7780206,0.7780206,0.7780206,0.7780206,0.7780206,0,0.7780206,0,0,0,0,0,0,0,0,1.6527526,0.7780206,0.7780206,0,0,0
1.84814711859316e+38,3.89186652623318,6.07130622735183,3.46210796503048,-2.02,3.5556471,0,0,2.1973014,0,0,0,0,0,0,0,0,0,0,0,0,1.4818689,0,0,0,3.3169448,0
1.92915688069804e+38,4.06503683202427,6.10003344468131,3.46210796503048,-2.02,2.8223207,0,0,1.3324205,0.81485724,0,0,2.2617176,0,1.3324205,0,0,0,0,0.81485724,0,0,0.81485724,0,0.81485724,1.3324205,0
2.09808538866168e+37,3.96130381295824,6.05226635633719,3.46210796503048,-2.02,2.9466705,0,0,0,0,1.2277013,0,2.6707819,0,1.8812226,0,0,0,0,1.2277013,0,0,1.8812226,0,1.8812226,2.6707819,0
2.10467041543999e+38,3.93886425382336,6.0194761462756,3.46210796503048,-2.02,2.508867,0,0,0.83346075,0,0,0,0.83346075,0,0,0,0,0,0,0.83346075,0,1.3583455,0,0,0.83346075,1.3583455,0
2.1289023841639e+38,4.04838314620312,6.01073807334908,3.46210796503048,-2.02,3.4625885,0,1.5258273,0,0.70177615,0,0,1.8098359,0,0,0,0,0,0,1.8098359,0,2.0470254,0,0,1.5258273,0.70177615,0
2.18287834544515e+38,3.99026324017539,6.11781419276251,3.46210796503048,-2.02,2.5830376,0,2.1137004,2.1137004,0,0,0,2.5830376,0,0,0,0,0,0,0,0,0,1.413594,0,2.1137004,0,0
2.18839131852877e+38,3.94224482445338,6.06035931035695,3.46210796503048,-2.02,2.061974,0,1.7577399,3.8576012,0,0.84309393,0,0,0,1.3717185,0,0,0,0,0,0,0.84309393,0,0,1.3717185,2.061974,0
2.24551599508762e+38,3.99009875655493,6.05118903795011,3.46210796503048,-2.02,2.5914855,0,1.5286695,1.174277,0,0,0,2.0503254,0,0,0,0,0,0,0.703454,0,1.5286695,1.5286695,0,0,0,0
2.56718727532594e+38,3.97878003149443,6.08433741466339,3.46210796503048,-2.02,3.2939322,0,2.340604,0,0,0,0,1.8914571,0,0,0,0,0,0,1.2357569,0,0,0,0,0.7463338,0.7463338,0
2.67176405307613e+38,3.99100781782145,6.03081947744829,3.46210796503048,-2.02,2.8314004,0,0,0,0,1.6036992,0,0,0,1.6036992,0,0,0,0,0,0,0,0,0,0,0,0
2.68793017375092e+38,3.98001645120805,6.05280654892246,3.46210796503048,-2.02,2.39889,0,0.77595973,1.277781,0,0.77595973,0,0.77595973,0,1.6493791,0,0,0,0,0,0,0,1.6493791,0,0.77595973,0,0
2.70909532304906e+38,4.01273745798416,6.05105812556305,3.46210796503048,-2.02,2.6262357,0,2.361573,0,0,1.0249054,0,0,0,1.618075,0,0,0,0,0,0,2.0371985,1.0249054,0,0,0,0
2.81779698297157e+38,3.98933105413283,6.06191191860379,3.46210796503048,-2.02,1.5488933,0,3.722196,0,0,0,0,3.4100194,0,2.2785356,0,0,0,0,0,0,0,1.5488933,0,0.7154324,1.8350757,0
2.86702087919797e+38,3.97691495147918,6.02530060151955,3.46210796503048,-2.02,2.8436255,0,2.537366,1.2466741,1.2466741,0,0,1.2466741,0,0,0,0,0,0,0,0,0,1.6132516,0,0.7540055,0,0
2.91061302986025e+38,3.94747468679628,6.02805579303106,3.46210796503048,-2.02,2.7354927,0,0,1.9373187,1.2720028,0,0,2.3909147,0,0,0,0,0,0,2.3909147,0,0,0,0,0,0,0
2.91284280407225e+38,3.90674617260203,6.08740936697883,3.46210796503048,-2.02,3.3509977,0,0.94137233,0,0,0,0.94137233,0.94137233,0,1.5062505,0,0,0,0,0,0,0.94137233,0.94137233,0,0,0,0
